time,framenumber,xposition,yposition,currentPatch,previousTrapeze,currentTrapeze,turnDirection,ongoingRewardedObject,ongoingRewardedDirection,Rewarded,typeOfTurn,nberOfConsecRewards,maxNberOfConsecRewards,nbQT_sinceLastReward,nbRewardsWhileDepleting,totalnberOfRewards
315.602,7841,105,404,SW,S,W,270.0,['SW'],[270.0],1,gogd,2,0,0,2,240
316.363,7860,99,339,SW,W,N,270.0,['SW'],[270.0],1,gogd,3,0,0,3,241
317.682,7893,210,330,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,241
320.324,7959,322,423,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,242
321.285,7983,413,419,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,243
322.326,8009,430,317,SE,E,N,90.0,['SE'],[90.0],1,gogd,3,0,0,3,244
331.451,8237,312,104,NE,N,W,90.0,['NE'],[90.0],1,gogd,4,0,0,1,245
333.169,8280,190,222,NW,E,S,270.0,['NW'],[270.0],1,gogd,5,0,0,1,246
335.454,8337,68,315,SW,N,W,90.0,['SW'],[90.0],1,gogd,6,0,0,1,247
353.459,8787,414,335,SE,E,N,90.0,['SE'],[90.0],1,gogd,7,0,0,1,248
354.623,8816,297,231,NE,S,W,270.0,['NE'],[270.0],1,gogd,8,0,0,1,249
355.824,8846,329,111,NE,W,N,270.0,['NE'],[270.0],1,gogd,9,0,0,2,250
356.784,8870,411,117,NE,N,E,270.0,['NE'],[270.0],1,gogd,10,0,0,3,251
357.543,8889,410,216,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,251
358.223,8906,413,348,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,252
359.105,8928,401,418,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,253
359.905,8948,304,436,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,254
360.226,8956,217,446,SW,E,S,270.0,['SW'],[270.0],1,gogd,4,0,0,1,255
361.186,8980,101,394,SW,S,W,270.0,['SW'],[270.0],1,gogd,5,0,0,2,256
361.909,8998,101,331,SW,W,N,270.0,['SW'],[270.0],1,gogd,6,0,0,3,257
362.389,9010,99,204,NW,S,W,270.0,['NW'],[270.0],1,gogd,7,0,0,1,258
363.268,9032,101,116,NW,W,N,270.0,['NW'],[270.0],1,gogd,8,0,0,2,259
369.67,9192,198,335,SW,N,E,270.0,['SW'],[270.0],1,gogd,9,0,0,1,260
370.511,9213,191,423,SW,E,S,270.0,['SW'],[270.0],1,gogd,10,0,0,2,261
371.392,9235,102,399,SW,S,W,270.0,['SW'],[270.0],1,gogd,11,0,0,3,262
372.152,9254,104,333,SW,W,N,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,262
373.151,9279,100,205,NW,S,W,270.0,['NW'],[270.0],1,gogd,1,0,0,1,263
374.113,9303,101,116,NW,W,N,270.0,['NW'],[270.0],1,gogd,2,0,0,2,264
374.873,9322,191,115,NW,N,E,270.0,['NW'],[270.0],1,gogd,3,0,0,3,265
377.236,9381,317,424,SE,W,S,90.0,['SE'],[90.0],1,gogd,4,0,0,1,266
378.075,9402,405,414,SE,S,E,90.0,['SE'],[90.0],1,gogd,5,0,0,2,267
378.838,9421,409,336,SE,E,N,90.0,['SE'],[90.0],1,gogd,6,0,0,3,268
380.316,9458,185,220,NW,E,S,270.0,['NW'],[270.0],1,gogd,7,0,0,1,269
381.198,9480,98,205,NW,S,W,270.0,['NW'],[270.0],1,gogd,8,0,0,2,270
382.117,9503,101,114,NW,W,N,270.0,['NW'],[270.0],1,gogd,9,0,0,3,271
383.039,9526,197,108,NW,N,E,270.0,['NW'],[270.0],0,gogdnr,0,0,1,3,271
383.621,9540,324,111,NE,W,N,270.0,['NE'],[270.0],1,gogd,1,0,0,1,272
385.802,9595,412,113,NE,N,E,270.0,['NE'],[270.0],1,gogd,2,0,0,2,273
386.639,9616,414,230,NE,E,S,270.0,['NE'],[270.0],1,gogd,3,0,0,3,274
387.12,9628,416,335,SE,N,E,270.0,['SE'],[270.0],1,gogd,4,0,0,1,275
387.962,9649,403,415,SE,E,S,270.0,['SE'],[270.0],1,gogd,5,0,0,2,276
388.879,9672,297,431,SE,S,W,270.0,['SE'],[270.0],1,gogd,6,0,0,3,277
389.12,9678,207,440,SW,E,S,270.0,['SW'],[270.0],1,gogd,7,0,0,1,278
390.282,9707,108,407,SW,S,W,270.0,['SW'],[270.0],1,gogd,8,0,0,2,279
391.002,9725,99,327,SW,W,N,270.0,['SW'],[270.0],1,gogd,9,0,0,3,280
391.403,9735,95,208,NW,S,W,270.0,['NW'],[270.0],1,gogd,10,0,0,1,281
402.249,10006,92,221,NW,W,S,90.0,['NW'],[270.0],False,gobd,10,0,0,1,281
403.609,10040,199,335,SW,N,E,270.0,['SW'],[270.0],1,gogd,11,0,0,1,282
404.529,10063,193,422,SW,E,S,270.0,['SW'],[270.0],1,gogd,12,0,0,2,283
405.49,10087,102,401,SW,S,W,270.0,['SW'],[270.0],1,gogd,13,0,0,3,284
406.212,10105,100,324,SW,W,N,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,284
406.57,10114,97,207,NW,S,W,270.0,['NW'],[270.0],1,gogd,1,0,0,1,285
407.53,10138,98,118,NW,W,N,270.0,['NW'],[270.0],1,gogd,2,0,0,2,286
408.291,10157,203,112,NW,N,E,270.0,['NW'],[270.0],1,gogd,3,0,0,3,287
409.412,10185,324,109,NE,W,N,270.0,['NE'],[270.0],1,gogd,4,0,0,1,288
410.254,10206,413,120,NE,N,E,270.0,['NE'],[270.0],1,gogd,5,0,0,2,289
411.054,10226,407,227,NE,E,S,270.0,['NE'],[270.0],1,gogd,6,0,0,3,290
411.414,10235,418,338,SE,N,E,270.0,['SE'],[270.0],1,gogd,7,0,0,1,291
412.215,10255,400,421,SE,E,S,270.0,['SE'],[270.0],1,gogd,8,0,0,2,292
412.974,10274,311,426,SE,S,W,270.0,['SE'],[270.0],1,gogd,9,0,0,3,293
413.293,10282,194,427,SW,E,S,270.0,['SW'],[270.0],1,gogd,10,0,0,1,294
414.255,10306,100,398,SW,S,W,270.0,['SW'],[270.0],1,gogd,11,0,0,2,295
414.933,10323,103,330,SW,W,N,270.0,['SW'],[270.0],1,gogd,12,0,0,3,296
415.976,10349,98,199,NW,S,W,270.0,['NW'],[270.0],1,gogd,13,0,0,1,297
416.976,10374,103,116,NW,W,N,270.0,['NW'],[270.0],1,gogd,14,0,0,2,298
417.738,10393,202,110,NW,N,E,270.0,['NW'],[270.0],1,gogd,15,0,0,3,299
418.098,10402,325,105,NE,W,N,270.0,['NE'],[270.0],1,gogd,16,0,0,1,300
418.857,10421,413,115,NE,N,E,270.0,['NE'],[270.0],1,gogd,17,0,0,2,301
419.657,10441,418,224,NE,E,S,270.0,['NE'],[270.0],1,gogd,18,0,0,3,302
420.017,10450,424,331,SE,N,E,270.0,['SE'],[270.0],1,gogd,19,0,0,1,303
421.178,10479,406,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,20,0,0,2,304
438.507,10912,212,82,NW,E,N,90.0,['NW'],[90.0],1,gogd,21,0,0,1,305
440.148,10953,194,107,NW,N,E,270.0,['NW'],[90.0],False,gobd,21,0,0,1,305
441.988,10999,190,219,NW,E,S,270.0,['NW'],[90.0],False,gobd,21,0,0,1,305
442.79,11019,98,202,NW,S,W,270.0,['NW'],[90.0],False,gobd,21,0,0,1,305
443.629,11040,96,111,NW,W,N,270.0,['NW'],[90.0],False,gobd,21,0,0,1,305
444.391,11059,195,105,NW,N,E,270.0,['NW'],[90.0],False,gobd,21,0,0,1,305
444.709,11067,308,95,NE,W,N,270.0,['NE'],[270.0],1,gogd,22,0,0,1,306
445.309,11082,410,117,NE,N,E,270.0,['NE'],[270.0],1,gogd,23,0,0,2,307
446.112,11102,411,212,NE,E,S,270.0,['NE'],[270.0],1,gogd,24,0,0,3,308
453.756,11293,428,83,NE,E,N,90.0,,[90.0],False,bogd,24,0,0,0,308
456.077,11351,206,92,NW,N,E,270.0,['NW'],[90.0],False,gobd,24,0,0,0,308
457.478,11386,191,222,NW,E,S,270.0,['NW'],[90.0],False,gobd,24,0,0,0,308
458.478,11411,205,329,SW,N,E,270.0,['NW'],[90.0],False,bobd,24,0,0,0,308
461.478,11486,407,410,SE,S,E,90.0,['NW'],[90.0],False,bogd,24,0,0,0,308
462.201,11504,407,331,SE,E,N,90.0,['NW'],[90.0],False,bogd,24,0,0,0,308
465.602,11589,187,109,NW,E,N,90.0,['NW'],[90.0],1,gogd,25,0,0,1,309
466.523,11612,97,119,NW,N,W,90.0,['NW'],[90.0],1,gogd,26,0,0,2,310
467.603,11639,102,210,NW,W,S,90.0,['NW'],[90.0],1,gogd,27,0,0,3,311
470.883,11721,410,208,NE,S,E,90.0,['NE'],[90.0],1,gogd,28,0,0,1,312
471.805,11744,407,111,NE,E,N,90.0,['NE'],[90.0],1,gogd,29,0,0,2,313
495.778,12343,441,83,NE,N,E,270.0,['NE'],[90.0],False,gobd,29,0,0,2,313
498.338,12407,403,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,30,0,0,1,314
499.741,12442,307,429,SE,S,W,270.0,['SE'],[270.0],1,gogd,31,0,0,2,315
501.021,12474,316,327,SE,W,N,270.0,['SE'],[270.0],1,gogd,32,0,0,3,316
502.063,12500,422,221,NE,S,E,90.0,['NE'],[90.0],1,gogd,33,0,0,1,317
504.302,12556,415,99,NE,E,N,90.0,['NE'],[90.0],1,gogd,34,0,0,2,318
505.903,12596,287,78,NE,N,W,90.0,['NE'],[90.0],1,gogd,35,0,0,3,319
506.945,12622,317,106,NE,W,N,270.0,['NE'],[90.0],False,gobd,35,0,0,3,319
508.825,12669,290,83,NE,N,W,90.0,['NE'],[90.0],0,gogdnr,0,0,1,3,319
511.987,12748,307,96,NE,W,N,270.0,,[270.0],False,bogd,0,0,0,0,319
513.266,12780,408,112,NE,N,E,270.0,,[270.0],False,bogd,0,0,0,0,319
514.707,12816,416,222,NE,E,S,270.0,,[270.0],False,bogd,0,0,0,0,319
516.066,12850,414,347,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,320
517.19,12878,407,418,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,321
518.592,12913,428,437,SE,S,E,90.0,['SE'],[270.0],False,gobd,2,0,0,2,321
519.751,12942,417,323,SE,E,N,90.0,['SE'],[270.0],False,gobd,2,0,0,2,321
520.912,12971,414,209,NE,S,E,90.0,['NE'],[90.0],1,gogd,3,0,0,1,322
522.435,13009,419,97,NE,E,N,90.0,['NE'],[90.0],1,gogd,4,0,0,2,323
526.674,13115,443,77,NE,N,E,270.0,['NE'],[90.0],False,gobd,4,0,0,2,323
531.358,13232,419,99,NE,E,N,90.0,['NE'],[90.0],1,gogd,5,0,0,3,324
531.838,13244,317,109,NE,N,W,90.0,['NE'],[90.0],0,gogdnr,0,0,1,3,324
532.439,13259,178,107,NW,E,N,90.0,['NW'],[90.0],1,gogd,1,0,0,1,325
532.879,13270,99,120,NW,N,W,90.0,['NW'],[90.0],1,gogd,2,0,0,2,326
533.678,13290,95,218,NW,W,S,90.0,['NW'],[90.0],1,gogd,3,0,0,3,327
534.399,13308,63,306,SW,N,W,90.0,['SW'],[90.0],1,gogd,4,0,0,1,328
536.12,13351,82,439,SW,W,S,90.0,['SW'],[90.0],1,gogd,5,0,0,2,329
537.961,13397,63,456,SW,S,W,270.0,['SW'],[90.0],False,gobd,5,0,0,2,329
540.482,13460,62,456,SW,S,W,270.0,['SW'],[90.0],False,gobd,5,0,0,2,329
543.524,13536,112,417,SW,W,S,90.0,['SW'],[90.0],1,gogd,6,0,0,3,330
544.404,13558,201,425,SW,S,E,90.0,['SW'],[90.0],0,gogdnr,0,0,1,3,330
545.202,13578,319,426,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,331
546.323,13606,407,412,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,332
547.164,13627,414,335,SE,E,N,90.0,['SE'],[90.0],1,gogd,3,0,0,3,333
548.487,13660,416,211,NE,S,E,90.0,['NE'],[90.0],1,gogd,4,0,0,1,334
549.408,13683,406,112,NE,E,N,90.0,['NE'],[90.0],1,gogd,5,0,0,2,335
552.608,13763,317,111,NE,N,W,90.0,['NE'],[90.0],1,gogd,6,0,0,3,336
553.65,13789,188,220,NW,E,S,270.0,['NW'],[270.0],1,gogd,7,0,0,1,337
555.05,13824,89,214,NW,S,W,270.0,['NW'],[270.0],1,gogd,8,0,0,2,338
556.089,13850,105,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,9,0,0,3,339
556.81,13868,194,111,NW,N,E,270.0,['NW'],[270.0],0,gogdnr,0,0,1,3,339
557.493,13885,324,109,NE,W,N,270.0,['NE'],[270.0],1,gogd,1,0,0,1,340
558.409,13908,414,106,NE,N,E,270.0,['NE'],[270.0],1,gogd,2,0,0,2,341
559.373,13932,441,78,NE,E,N,90.0,['NE'],[270.0],False,gobd,2,0,0,2,341
559.933,13946,450,70,NE,N,E,270.0,['NE'],[270.0],1,gogd,3,0,0,3,342
559.973,13947,449,70,NE,E,N,90.0,['NE'],[270.0],False,gobd,3,0,0,3,342
563.736,14041,419,224,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,342
564.615,14063,412,343,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,343
565.536,14086,398,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,344
566.336,14106,309,421,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,345
566.815,14118,191,425,SW,E,S,270.0,['SW'],[270.0],1,gogd,4,0,0,1,346
567.857,14144,108,411,SW,S,W,270.0,['SW'],[270.0],1,gogd,5,0,0,2,347
568.417,14158,107,335,SW,W,N,270.0,['SW'],[270.0],1,gogd,6,0,0,3,348
570.058,14199,217,321,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,348
570.498,14210,307,318,SE,W,N,270.0,['SE'],[270.0],1,gogd,1,0,0,1,349
572.539,14261,416,344,SE,N,E,270.0,['SE'],[270.0],1,gogd,2,0,0,2,350
573.86,14294,404,415,SE,E,S,270.0,['SE'],[270.0],1,gogd,3,0,0,3,351
575.581,14337,423,422,SE,S,E,90.0,['SE'],[270.0],False,gobd,3,0,0,3,351
578.22,14403,426,91,NE,E,N,90.0,['NE'],[90.0],1,gogd,4,0,0,1,352
578.863,14419,299,90,NE,N,W,90.0,['NE'],[90.0],1,gogd,5,0,0,2,353
579.383,14432,195,98,NW,E,N,90.0,['NW'],[90.0],1,gogd,6,0,0,1,354
580.224,14453,91,126,NW,N,W,90.0,['NW'],[90.0],1,gogd,7,0,0,2,355
580.664,14464,99,207,NW,W,S,90.0,['NW'],[90.0],1,gogd,8,0,0,3,356
581.506,14485,207,230,NW,S,E,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,356
585.504,14585,413,346,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,357
586.307,14605,403,414,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,358
587.706,14640,313,425,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,359
588.229,14653,193,429,SW,E,S,270.0,['SW'],[270.0],1,gogd,4,0,0,1,360
588.867,14669,108,407,SW,S,W,270.0,['SW'],[270.0],1,gogd,5,0,0,2,361
589.988,14697,96,332,SW,W,N,270.0,['SW'],[270.0],1,gogd,6,0,0,3,362
590.389,14707,83,219,NW,S,W,270.0,['NW'],[270.0],1,gogd,7,0,0,1,363
608.798,15167,208,426,SW,S,E,90.0,['SW'],[90.0],1,gogd,8,0,0,1,364
609.68,15189,322,423,SE,W,S,90.0,['SE'],[90.0],1,gogd,9,0,0,1,365
610.76,15216,411,418,SE,S,E,90.0,['SE'],[90.0],1,gogd,10,0,0,2,366
611.638,15238,413,327,SE,E,N,90.0,['SE'],[90.0],1,gogd,11,0,0,3,367
612.32,15255,415,209,NE,S,E,90.0,['NE'],[90.0],1,gogd,12,0,0,1,368
613.883,15294,424,93,NE,E,N,90.0,['NE'],[90.0],1,gogd,13,0,0,2,369
615.28,15329,437,84,NE,N,E,270.0,['NE'],[90.0],False,gobd,13,0,0,2,369
618.885,15419,411,214,NE,E,S,270.0,['NE'],[90.0],False,gobd,13,0,0,2,369
619.846,15443,306,219,NE,S,W,270.0,['NE'],[90.0],False,gobd,13,0,0,2,369
621.603,15487,327,109,NE,W,N,270.0,['NE'],[90.0],False,gobd,13,0,0,2,369
623.486,15534,407,113,NE,N,E,270.0,['NE'],[90.0],False,gobd,13,0,0,2,369
624.37,15556,431,233,NE,E,S,270.0,['NE'],[90.0],False,gobd,13,0,0,2,369
624.849,15568,422,333,SE,N,E,270.0,['SE'],[270.0],1,gogd,14,0,0,1,370
625.649,15588,401,423,SE,E,S,270.0,['SE'],[270.0],1,gogd,15,0,0,2,371
629.931,15695,313,422,SE,S,W,270.0,['SE'],[270.0],1,gogd,16,0,0,3,372
631.291,15729,204,324,SW,E,N,90.0,['SW'],[90.0],1,gogd,17,0,0,1,373
632.372,15756,98,344,SW,N,W,90.0,['SW'],[90.0],1,gogd,18,0,0,2,374
633.212,15777,115,417,SW,W,S,90.0,['SW'],[90.0],1,gogd,19,0,0,3,375
634.012,15797,202,430,SW,S,E,90.0,['SW'],[90.0],0,gogdnr,0,0,1,3,375
634.493,15809,312,429,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,376
635.493,15834,406,411,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,377
636.214,15852,415,333,SE,E,N,90.0,['SE'],[90.0],1,gogd,3,0,0,3,378
637.455,15883,311,210,NE,S,W,270.0,['NE'],[270.0],1,gogd,4,0,0,1,379
639.776,15941,324,101,NE,W,N,270.0,['NE'],[270.0],1,gogd,5,0,0,2,380
641.416,15982,410,112,NE,N,E,270.0,['NE'],[270.0],1,gogd,6,0,0,3,381
642.177,16001,418,220,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,381
642.817,16017,415,340,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,382
643.617,16037,400,415,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,383
644.337,16055,313,425,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,384
644.939,16070,188,424,SW,E,S,270.0,['SW'],[270.0],1,gogd,4,0,0,1,385
645.816,16092,106,407,SW,S,W,270.0,['SW'],[270.0],1,gogd,5,0,0,2,386
646.539,16110,103,327,SW,W,N,270.0,['SW'],[270.0],1,gogd,6,0,0,3,387
647.5,16134,220,324,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,387
647.821,16142,304,315,SE,W,N,270.0,['SE'],[270.0],1,gogd,1,0,0,1,388
649.418,16182,416,348,SE,N,E,270.0,['SE'],[270.0],1,gogd,2,0,0,2,389
650.182,16201,405,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,3,0,0,3,390
651.021,16222,313,426,SE,S,W,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,390
651.542,16235,196,425,SW,E,S,270.0,['SW'],[270.0],1,gogd,1,0,0,1,391
652.421,16257,100,394,SW,S,W,270.0,['SW'],[270.0],1,gogd,2,0,0,2,392
653.142,16275,104,327,SW,W,N,270.0,['SW'],[270.0],1,gogd,3,0,0,3,393
653.743,16290,99,202,NW,S,W,270.0,['NW'],[270.0],1,gogd,4,0,0,1,394
654.782,16316,102,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,5,0,0,2,395
655.584,16336,196,110,NW,N,E,270.0,['NW'],[270.0],1,gogd,6,0,0,3,396
657.705,16389,325,112,NE,W,N,270.0,['NE'],[270.0],1,gogd,7,0,0,1,397
658.906,16419,412,113,NE,N,E,270.0,['NE'],[270.0],1,gogd,8,0,0,2,398
659.666,16438,421,233,NE,E,S,270.0,['NE'],[270.0],1,gogd,9,0,0,3,399
660.306,16454,417,336,SE,N,E,270.0,['SE'],[270.0],1,gogd,10,0,0,1,400
661.107,16474,402,414,SE,E,S,270.0,['SE'],[270.0],1,gogd,11,0,0,2,401
661.866,16493,301,424,SE,S,W,270.0,['SE'],[270.0],1,gogd,12,0,0,3,402
663.028,16522,196,334,SW,E,N,90.0,['SW'],[90.0],1,gogd,13,0,0,1,403
664.189,16551,91,336,SW,N,W,90.0,['SW'],[90.0],1,gogd,14,0,0,2,404
665.149,16575,111,412,SW,W,S,90.0,['SW'],[90.0],1,gogd,15,0,0,3,405
666.067,16598,216,444,SW,S,E,90.0,['SW'],[90.0],0,gogdnr,0,0,1,3,405
684.36,17055,211,88,NW,N,E,270.0,['NW'],[270.0],1,gogd,1,0,0,1,406
685.8,17091,198,226,NW,E,S,270.0,['NW'],[270.0],1,gogd,2,0,0,2,407
686.439,17107,229,308,SW,N,E,270.0,['SW'],[270.0],1,gogd,3,0,0,1,408
687.642,17137,202,433,SW,E,S,270.0,['SW'],[270.0],1,gogd,4,0,0,2,409
688.603,17161,107,408,SW,S,W,270.0,['SW'],[270.0],1,gogd,5,0,0,3,410
689.282,17178,95,319,SW,W,N,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,410
689.564,17185,80,221,NW,S,W,270.0,['NW'],[270.0],1,gogd,1,0,0,1,411
690.403,17206,103,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,2,0,0,2,412
691.202,17226,204,102,NW,N,E,270.0,['NW'],[270.0],1,gogd,3,0,0,3,413
691.602,17236,310,91,NE,W,N,270.0,['NE'],[270.0],1,gogd,4,0,0,1,414
692.364,17255,412,113,NE,N,E,270.0,['NE'],[270.0],1,gogd,5,0,0,2,415
695.327,17329,437,241,NE,E,S,270.0,['NE'],[270.0],1,gogd,6,0,0,3,416
695.724,17339,436,319,SE,N,E,270.0,['SE'],[270.0],1,gogd,7,0,0,1,417
696.205,17351,407,423,SE,E,S,270.0,['SE'],[270.0],1,gogd,8,0,0,2,418
697.126,17374,309,421,SE,S,W,270.0,['SE'],[270.0],1,gogd,9,0,0,3,419
697.728,17389,207,317,SW,E,N,90.0,['SW'],[90.0],1,gogd,10,0,0,1,420
698.804,17416,97,203,NW,S,W,270.0,['NW'],[270.0],1,gogd,11,0,0,1,421
699.568,17435,87,96,NW,W,N,270.0,['NW'],[270.0],1,gogd,12,0,0,2,422
714.335,17804,87,436,SW,W,S,90.0,['SW'],[90.0],1,gogd,13,0,0,1,423
