time,xposition,yposition
391.628,32.0,47.0
391.669,32.0,47.0
391.71,32.0,47.0
391.749,33.0,48.0
391.789,34.0,49.0
391.83,36.0,50.0
391.869,36.0,51.0
391.911,36.0,52.0
391.949,36.0,54.0
391.991,35.0,56.0
392.03,35.0,58.0
392.07,35.0,59.0
392.109,37.0,64.0
392.15,38.0,72.0
392.19,43.0,85.0
392.23,49.0,100.0
392.27,51.0,112.0
392.309,53.0,122.0
392.35,52.0,131.0
392.39,51.0,139.0
392.43,50.0,146.0
392.472,46.0,153.0
392.51,42.0,159.0
392.55,40.0,165.0
392.59,39.0,172.0
392.631,37.0,180.0
392.67,35.0,187.0
392.71,34.0,193.0
392.75,34.0,200.0
392.79,33.0,206.0
392.831,33.0,211.0
392.868,33.0,216.0
392.91,33.0,221.0
392.952,34.0,228.0
392.991,33.0,234.0
393.03,33.0,238.0
393.068,34.0,240.0
393.108,34.0,244.0
393.148,34.0,248.0
393.192,34.0,252.0
393.231,34.0,255.0
393.268,35.0,258.0
393.311,36.0,260.0
393.35,36.0,263.0
393.39,37.0,266.0
393.43,37.0,270.0
393.471,37.0,273.0
393.51,38.0,276.0
393.551,39.0,278.0
393.59,39.0,279.0
393.631,39.0,282.0
393.67,38.0,286.0
393.711,38.0,293.0
393.751,39.0,298.0
393.791,39.0,304.0
393.831,39.0,308.0
393.871,38.0,313.0
393.91,37.0,318.0
393.952,38.0,328.0
393.991,40.0,339.0
394.031,41.0,350.0
394.071,41.0,360.0
394.11,42.0,369.0
394.151,42.0,377.0
394.189,42.0,383.0
394.231,42.0,388.0
394.27,42.0,393.0
394.311,42.0,399.0
394.35,42.0,404.0
394.392,41.0,411.0
394.429,40.0,416.0
394.471,39.0,422.0
394.511,38.0,430.0
394.551,39.0,439.0
394.591,41.0,445.0
394.631,42.0,449.0
394.671,44.0,452.0
394.711,45.0,456.0
394.751,46.0,458.0
394.791,46.0,460.0
394.83,47.0,460.0
394.872,47.0,460.0
394.912,47.0,461.0
394.951,47.0,462.0
394.991,48.0,463.0
395.031,47.0,464.0
395.071,47.0,465.0
395.111,47.0,465.0
395.15,47.0,465.0
395.188,47.0,464.0
395.229,47.0,465.0
395.27,46.0,466.0
395.311,46.0,467.0
395.353,46.0,468.0
395.391,46.0,468.0
395.432,46.0,468.0
395.469,46.0,469.0
395.511,46.0,469.0
395.551,46.0,470.0
395.591,46.0,470.0
395.632,45.0,470.0
395.672,45.0,470.0
395.711,45.0,470.0
395.751,45.0,470.0
395.791,45.0,471.0
395.833,45.0,471.0
395.87,45.0,471.0
395.912,45.0,472.0
395.949,45.0,472.0
395.992,45.0,471.0
396.031,45.0,471.0
396.069,45.0,471.0
396.112,45.0,471.0
396.15,45.0,471.0
396.192,45.0,471.0
396.232,45.0,471.0
396.272,45.0,471.0
396.313,45.0,471.0
396.352,45.0,471.0
396.392,45.0,471.0
396.432,45.0,471.0
396.47,45.0,471.0
396.512,45.0,471.0
396.552,46.0,472.0
396.592,46.0,472.0
396.632,46.0,472.0
396.671,46.0,472.0
396.712,47.0,472.0
396.752,48.0,471.0
396.791,49.0,472.0
396.833,50.0,472.0
396.87,50.0,472.0
396.913,50.0,473.0
396.952,49.0,475.0
396.99,50.0,475.0
397.032,51.0,475.0
397.072,52.0,475.0
397.112,52.0,474.0
397.15,53.0,473.0
397.191,52.0,473.0
397.232,52.0,473.0
397.271,51.0,473.0
397.313,51.0,473.0
397.35,51.0,473.0
397.392,51.0,473.0
397.432,51.0,473.0
397.473,51.0,473.0
397.512,51.0,473.0
397.549,51.0,473.0
397.592,51.0,473.0
397.632,51.0,473.0
397.671,51.0,473.0
397.711,51.0,473.0
397.753,51.0,473.0
397.792,51.0,473.0
397.833,51.0,473.0
397.871,51.0,473.0
397.912,51.0,473.0
397.952,51.0,473.0
397.993,51.0,473.0
398.031,51.0,473.0
398.07,51.0,473.0
398.114,51.0,474.0
398.152,51.0,474.0
398.191,51.0,474.0
398.235,51.0,474.0
398.272,51.0,474.0
398.314,51.0,473.0
398.352,51.0,474.0
398.392,51.0,474.0
398.433,51.0,473.0
398.473,51.0,473.0
398.514,51.0,473.0
398.553,51.0,473.0
398.593,51.0,474.0
398.633,51.0,473.0
398.673,51.0,473.0
398.715,51.0,473.0
398.751,51.0,473.0
398.791,50.0,472.0
398.832,51.0,472.0
398.873,53.0,473.0
398.913,55.0,473.0
398.951,57.0,474.0
398.993,61.0,474.0
399.033,65.0,475.0
399.073,71.0,477.0
399.111,78.0,478.0
399.153,84.0,478.0
399.193,88.0,478.0
399.234,92.0,478.0
399.274,97.0,479.0
399.313,101.0,482.0
399.351,107.0,484.0
399.391,112.0,486.0
399.434,118.0,487.0
399.474,124.0,487.0
399.512,129.0,489.0
399.554,135.0,490.0
399.594,143.0,490.0
399.634,154.0,488.0
399.676,167.0,488.0
399.715,178.0,488.0
399.753,188.0,487.0
399.794,198.0,486.0
399.834,209.0,485.0
399.873,220.0,485.0
399.914,230.0,486.0
399.954,238.0,485.0
399.995,249.0,486.0
400.034,257.0,487.0
400.074,264.0,487.0
400.114,269.0,487.0
400.156,273.0,487.0
400.195,277.0,487.0
400.234,282.0,487.0
400.275,289.0,487.0
400.314,297.0,487.0
400.353,304.0,487.0
400.394,313.0,487.0
400.434,322.0,487.0
400.476,332.0,487.0
400.516,341.0,486.0
400.555,349.0,486.0
400.594,357.0,485.0
400.636,364.0,485.0
400.676,367.0,484.0
400.714,368.0,484.0
400.754,368.0,483.0
400.794,368.0,481.0
400.835,372.0,477.0
400.875,379.0,474.0
400.914,387.0,470.0
400.954,392.0,468.0
400.993,396.0,466.0
401.035,401.0,463.0
401.074,407.0,459.0
401.115,412.0,457.0
401.154,417.0,454.0
401.195,422.0,453.0
401.234,425.0,452.0
401.275,428.0,450.0
401.315,433.0,448.0
401.355,436.0,447.0
401.395,441.0,447.0
401.435,445.0,447.0
401.475,448.0,447.0
401.514,449.0,447.0
401.557,450.0,448.0
401.596,453.0,448.0
401.635,455.0,448.0
401.675,456.0,449.0
401.715,455.0,449.0
401.755,456.0,450.0
401.796,457.0,451.0
401.834,459.0,452.0
401.876,461.0,453.0
401.915,463.0,453.0
401.955,465.0,454.0
401.995,465.0,457.0
402.036,464.0,460.0
402.074,464.0,462.0
402.116,465.0,463.0
402.156,466.0,464.0
402.196,466.0,465.0
402.235,466.0,465.0
402.275,467.0,466.0
402.315,467.0,467.0
402.355,467.0,468.0
402.395,468.0,470.0
402.436,468.0,471.0
402.475,469.0,472.0
402.515,469.0,472.0
402.557,469.0,471.0
402.594,469.0,471.0
402.633,469.0,471.0
402.675,469.0,470.0
402.715,469.0,469.0
402.756,469.0,469.0
402.795,469.0,470.0
402.835,469.0,470.0
402.875,469.0,471.0
402.916,469.0,472.0
402.953,469.0,473.0
402.995,470.0,474.0
403.034,470.0,474.0
403.075,469.0,473.0
403.115,469.0,473.0
403.156,469.0,474.0
403.195,468.0,475.0
403.233,468.0,475.0
403.276,469.0,475.0
403.313,469.0,476.0
403.354,469.0,477.0
403.393,469.0,477.0
403.435,469.0,476.0
403.476,469.0,476.0
403.516,469.0,476.0
403.555,469.0,476.0
403.596,469.0,476.0
403.637,469.0,476.0
403.675,469.0,476.0
403.716,469.0,476.0
403.756,468.0,474.0
403.795,466.0,474.0
403.836,464.0,474.0
403.876,463.0,474.0
403.916,461.0,475.0
403.956,456.0,475.0
403.997,447.0,475.0
404.036,438.0,473.0
404.076,430.0,470.0
404.115,421.0,464.0
404.156,414.0,456.0
404.197,407.0,448.0
404.236,402.0,442.0
404.276,398.0,437.0
404.315,396.0,434.0
404.356,393.0,432.0
404.395,389.0,430.0
404.434,384.0,428.0
404.478,380.0,426.0
404.516,377.0,425.0
404.554,374.0,425.0
404.596,372.0,425.0
404.635,371.0,425.0
404.676,371.0,424.0
404.716,370.0,424.0
404.755,370.0,424.0
404.795,370.0,424.0
404.836,368.0,424.0
404.876,363.0,424.0
404.916,351.0,424.0
404.958,340.0,425.0
404.996,327.0,426.0
405.036,315.0,422.0
405.076,309.0,418.0
405.116,306.0,412.0
405.157,304.0,405.0
405.197,304.0,398.0
405.234,304.0,395.0
405.274,304.0,394.0
405.314,304.0,393.0
405.356,304.0,393.0
405.395,304.0,393.0
405.438,304.0,394.0
405.477,304.0,393.0
405.515,303.0,389.0
405.557,303.0,378.0
405.597,302.0,363.0
405.637,303.0,350.0
405.677,307.0,338.0
405.717,315.0,329.0
405.757,322.0,325.0
405.798,330.0,325.0
405.837,336.0,325.0
405.877,339.0,325.0
405.919,341.0,326.0
405.957,341.0,325.0
405.997,341.0,325.0
406.038,340.0,325.0
406.078,340.0,326.0
406.118,340.0,326.0
406.158,344.0,324.0
406.197,352.0,321.0
406.238,358.0,316.0
406.277,367.0,307.0
406.317,379.0,299.0
406.358,387.0,294.0
406.399,395.0,289.0
406.438,401.0,281.0
406.477,407.0,272.0
406.516,412.0,263.0
406.557,418.0,252.0
406.596,421.0,239.0
406.638,424.0,225.0
406.677,427.0,214.0
406.718,427.0,201.0
406.755,427.0,189.0
406.797,428.0,176.0
406.84,427.0,160.0
406.876,425.0,151.0
406.917,424.0,148.0
406.956,424.0,150.0
406.997,425.0,151.0
407.038,425.0,155.0
407.076,426.0,156.0
407.115,427.0,156.0
407.158,429.0,157.0
407.195,429.0,157.0
407.236,430.0,157.0
407.275,430.0,157.0
407.315,431.0,157.0
407.357,431.0,159.0
407.396,432.0,158.0
407.436,431.0,159.0
407.479,431.0,159.0
407.515,429.0,157.0
407.558,430.0,155.0
407.598,428.0,150.0
407.636,426.0,139.0
407.676,422.0,128.0
407.718,416.0,119.0
407.758,408.0,112.0
407.795,400.0,109.0
407.839,394.0,107.0
407.879,388.0,106.0
407.916,384.0,105.0
407.958,382.0,105.0
407.996,380.0,105.0
408.039,380.0,105.0
408.078,381.0,105.0
408.118,380.0,105.0
408.158,380.0,105.0
408.198,380.0,105.0
408.238,381.0,105.0
408.278,381.0,105.0
408.32,381.0,105.0
408.359,381.0,105.0
408.399,381.0,105.0
408.439,381.0,105.0
408.478,380.0,105.0
408.519,375.0,104.0
408.559,362.0,104.0
408.599,349.0,103.0
408.639,336.0,101.0
408.679,323.0,99.0
408.719,308.0,97.0
408.759,293.0,92.0
408.798,277.0,88.0
408.839,260.0,83.0
408.879,246.0,79.0
408.917,233.0,77.0
408.959,219.0,77.0
408.999,207.0,77.0
409.041,192.0,79.0
409.078,176.0,79.0
409.12,164.0,79.0
409.157,151.0,78.0
409.199,137.0,81.0
409.237,127.0,86.0
409.281,121.0,90.0
409.32,116.0,96.0
409.358,112.0,101.0
409.398,108.0,106.0
409.439,104.0,110.0
409.48,99.0,115.0
409.518,95.0,124.0
409.559,91.0,133.0
409.599,91.0,140.0
409.64,91.0,143.0
409.679,91.0,144.0
409.719,91.0,143.0
409.76,91.0,143.0
409.8,91.0,144.0
409.839,91.0,144.0
409.878,91.0,144.0
409.919,91.0,144.0
409.959,91.0,144.0
409.998,91.0,144.0
410.038,91.0,144.0
410.079,91.0,145.0
410.118,91.0,145.0
410.159,91.0,145.0
410.199,91.0,146.0
410.24,91.0,146.0
410.277,91.0,147.0
410.317,92.0,148.0
410.36,92.0,150.0
410.397,92.0,151.0
410.439,91.0,154.0
410.477,90.0,161.0
410.519,90.0,174.0
410.559,95.0,191.0
410.6,99.0,206.0
410.639,105.0,220.0
410.68,110.0,230.0
410.721,113.0,239.0
410.76,120.0,244.0
410.8,126.0,247.0
410.84,131.0,248.0
410.879,140.0,246.0
410.92,148.0,243.0
410.96,152.0,240.0
411.0,155.0,239.0
411.04,158.0,236.0
411.08,160.0,233.0
411.12,161.0,233.0
411.16,161.0,232.0
411.201,162.0,231.0
411.24,162.0,232.0
411.28,161.0,233.0
411.317,160.0,233.0
411.36,158.0,233.0
411.4,157.0,233.0
411.44,157.0,233.0
411.48,158.0,233.0
411.52,157.0,233.0
411.56,158.0,233.0
411.6,158.0,233.0
411.638,158.0,232.0
411.681,161.0,233.0
411.72,164.0,233.0
411.76,170.0,232.0
411.798,180.0,231.0
411.84,189.0,226.0
411.88,197.0,220.0
411.921,201.0,212.0
411.96,203.0,204.0
412.001,204.0,197.0
412.041,204.0,192.0
412.08,204.0,189.0
412.121,204.0,186.0
412.161,203.0,185.0
412.2,204.0,185.0
412.238,203.0,185.0
412.278,203.0,185.0
412.32,203.0,185.0
412.358,203.0,185.0
412.4,203.0,185.0
412.44,203.0,185.0
412.48,204.0,185.0
412.52,206.0,183.0
412.561,209.0,176.0
412.601,213.0,168.0
412.642,219.0,159.0
412.679,229.0,148.0
412.72,233.0,138.0
412.76,236.0,131.0
412.8,234.0,126.0
412.841,230.0,121.0
412.88,223.0,117.0
412.919,216.0,111.0
412.961,209.0,106.0
413.0,203.0,104.0
413.039,195.0,101.0
413.08,189.0,103.0
413.122,182.0,103.0
413.161,178.0,104.0
413.2,175.0,105.0
413.24,171.0,105.0
413.281,168.0,106.0
413.319,167.0,104.0
413.36,166.0,104.0
413.401,166.0,103.0
413.44,166.0,104.0
413.48,166.0,104.0
413.522,166.0,104.0
413.561,166.0,104.0
413.603,166.0,104.0
413.64,167.0,104.0
413.682,167.0,103.0
413.719,167.0,102.0
413.761,168.0,100.0
413.801,170.0,99.0
413.84,171.0,98.0
413.882,171.0,97.0
413.922,171.0,97.0
413.961,172.0,96.0
414.001,174.0,94.0
414.041,174.0,93.0
414.081,174.0,95.0
414.122,175.0,95.0
414.162,175.0,96.0
414.201,175.0,98.0
414.242,176.0,95.0
414.279,176.0,97.0
414.319,177.0,99.0
414.361,177.0,97.0
414.401,177.0,98.0
414.442,177.0,99.0
414.482,177.0,99.0
414.522,177.0,99.0
414.562,177.0,99.0
414.6,177.0,99.0
414.64,177.0,99.0
414.682,177.0,99.0
414.722,177.0,99.0
414.759,178.0,99.0
414.802,178.0,99.0
414.842,178.0,99.0
414.882,177.0,99.0
414.922,177.0,99.0
414.962,177.0,98.0
415.001,177.0,98.0
415.044,177.0,98.0
415.083,177.0,98.0
415.123,177.0,98.0
415.162,178.0,99.0
415.202,177.0,98.0
415.242,177.0,98.0
415.282,177.0,98.0
415.322,178.0,98.0
415.361,177.0,98.0
415.402,177.0,98.0
415.442,177.0,98.0
415.481,177.0,98.0
415.521,177.0,98.0
415.562,177.0,98.0
415.603,177.0,98.0
415.642,177.0,98.0
415.682,177.0,98.0
415.721,177.0,98.0
415.761,177.0,98.0
415.801,177.0,98.0
415.841,177.0,98.0
415.882,177.0,98.0
415.921,177.0,98.0
415.961,177.0,97.0
416.003,177.0,98.0
416.041,177.0,98.0
416.082,177.0,98.0
416.123,177.0,97.0
416.16,177.0,97.0
416.203,177.0,98.0
416.242,177.0,98.0
416.281,177.0,98.0
416.323,177.0,98.0
416.362,177.0,97.0
416.402,177.0,97.0
416.442,177.0,98.0
416.483,177.0,98.0
416.523,177.0,97.0
416.562,177.0,97.0
416.603,177.0,97.0
416.643,177.0,98.0
416.683,177.0,98.0
416.723,177.0,98.0
416.762,177.0,99.0
416.802,177.0,99.0
416.844,178.0,99.0
416.883,180.0,101.0
416.922,183.0,102.0
416.962,187.0,101.0
417.001,195.0,108.0
417.041,199.0,114.0
417.081,201.0,116.0
417.121,205.0,124.0
417.161,206.0,128.0
417.201,207.0,130.0
417.243,207.0,131.0
417.281,208.0,132.0
417.324,208.0,134.0
417.364,207.0,138.0
417.404,206.0,143.0
417.442,204.0,149.0
417.484,204.0,151.0
417.524,203.0,151.0
417.561,204.0,151.0
417.603,205.0,152.0
417.641,205.0,157.0
417.684,206.0,168.0
417.723,207.0,177.0
417.76,206.0,185.0
417.804,204.0,194.0
417.844,203.0,202.0
417.884,202.0,209.0
417.925,199.0,215.0
417.964,194.0,220.0
418.004,191.0,226.0
418.044,186.0,228.0
418.084,181.0,229.0
418.124,175.0,229.0
418.164,168.0,229.0
418.204,164.0,229.0
418.244,163.0,230.0
418.281,162.0,230.0
418.324,162.0,230.0
418.363,162.0,229.0
418.405,160.0,229.0
418.444,155.0,229.0
418.483,146.0,227.0
418.524,136.0,226.0
418.564,128.0,224.0
418.604,120.0,221.0
418.644,114.0,219.0
418.683,109.0,215.0
418.723,103.0,208.0
418.761,98.0,200.0
418.802,96.0,194.0
418.844,95.0,190.0
418.885,94.0,188.0
418.924,93.0,186.0
418.963,93.0,185.0
419.002,93.0,185.0
419.044,93.0,185.0
419.083,93.0,185.0
419.121,93.0,185.0
419.161,92.0,184.0
419.204,91.0,177.0
419.244,89.0,165.0
419.284,89.0,154.0
419.324,87.0,145.0
419.363,89.0,134.0
419.404,93.0,126.0
419.442,99.0,118.0
419.485,105.0,114.0
419.524,111.0,111.0
419.565,116.0,109.0
419.604,119.0,108.0
419.644,120.0,106.0
419.684,121.0,106.0
419.724,123.0,106.0
419.764,124.0,107.0
419.805,125.0,107.0
419.845,127.0,106.0
419.884,127.0,107.0
419.924,126.0,106.0
419.964,127.0,106.0
420.004,127.0,106.0
420.045,127.0,105.0
420.085,127.0,105.0
420.124,129.0,105.0
420.164,132.0,106.0
420.204,136.0,105.0
420.244,145.0,105.0
420.284,158.0,107.0
420.325,167.0,108.0
420.365,176.0,110.0
420.405,182.0,109.0
420.445,189.0,111.0
420.486,196.0,115.0
420.525,198.0,120.0
420.565,201.0,124.0
420.605,204.0,130.0
420.645,205.0,138.0
420.685,206.0,143.0
420.725,206.0,149.0
420.766,206.0,155.0
420.806,206.0,161.0
420.845,206.0,168.0
420.888,207.0,173.0
420.925,209.0,179.0
420.965,207.0,185.0
421.006,206.0,192.0
421.046,207.0,198.0
421.086,206.0,205.0
421.126,202.0,211.0
421.165,198.0,216.0
421.203,194.0,221.0
421.246,189.0,225.0
421.287,184.0,227.0
421.326,178.0,228.0
421.365,171.0,228.0
421.403,166.0,229.0
421.444,162.0,229.0
421.485,159.0,228.0
421.525,158.0,228.0
421.566,158.0,229.0
421.606,158.0,230.0
421.646,158.0,231.0
421.683,155.0,231.0
421.725,146.0,228.0
421.765,136.0,226.0
421.803,126.0,226.0
421.847,118.0,223.0
421.886,111.0,220.0
421.927,104.0,217.0
421.964,99.0,212.0
422.007,97.0,209.0
422.044,95.0,206.0
422.086,94.0,205.0
422.128,95.0,204.0
422.164,96.0,201.0
422.207,96.0,195.0
422.248,95.0,190.0
422.287,93.0,186.0
422.326,93.0,185.0
422.366,93.0,185.0
422.404,93.0,185.0
422.444,92.0,184.0
422.484,91.0,182.0
422.526,87.0,173.0
422.566,85.0,164.0
422.604,80.0,155.0
422.646,74.0,147.0
422.686,67.0,140.0
422.726,59.0,135.0
422.764,52.0,129.0
422.806,47.0,126.0
422.846,44.0,124.0
422.884,44.0,124.0
422.925,46.0,125.0
422.967,46.0,125.0
423.004,46.0,125.0
423.044,46.0,125.0
423.086,47.0,125.0
423.124,47.0,125.0
423.167,47.0,125.0
423.206,47.0,125.0
423.247,47.0,124.0
423.287,48.0,125.0
423.327,49.0,128.0
423.367,46.0,137.0
423.407,39.0,151.0
423.445,35.0,167.0
423.485,33.0,182.0
423.525,30.0,196.0
423.567,31.0,210.0
423.605,32.0,224.0
423.647,33.0,240.0
423.688,36.0,256.0
423.725,40.0,273.0
423.768,44.0,289.0
423.807,50.0,305.0
423.847,58.0,319.0
423.887,63.0,334.0
423.927,67.0,347.0
423.966,70.0,359.0
424.008,74.0,370.0
424.048,77.0,380.0
424.088,79.0,389.0
424.125,82.0,397.0
424.168,85.0,404.0
424.207,89.0,415.0
424.247,94.0,425.0
424.287,99.0,433.0
424.327,100.0,437.0
424.367,101.0,444.0
424.407,102.0,449.0
424.448,103.0,455.0
424.487,104.0,461.0
424.528,106.0,466.0
424.566,105.0,470.0
424.606,104.0,472.0
424.646,104.0,473.0
424.686,103.0,474.0
424.727,102.0,474.0
424.767,102.0,473.0
424.807,103.0,472.0
424.847,103.0,471.0
424.887,103.0,470.0
424.927,102.0,470.0
424.967,99.0,469.0
425.007,95.0,468.0
425.047,90.0,468.0
425.087,85.0,468.0
425.129,79.0,468.0
425.167,73.0,468.0
425.208,68.0,468.0
425.247,65.0,468.0
425.287,63.0,468.0
425.327,63.0,468.0
425.367,63.0,468.0
425.407,64.0,467.0
425.447,63.0,465.0
425.488,62.0,466.0
425.528,61.0,466.0
425.567,59.0,465.0
425.609,58.0,464.0
425.646,57.0,464.0
425.686,57.0,463.0
425.727,57.0,463.0
425.768,58.0,463.0
425.808,58.0,463.0
425.847,57.0,463.0
425.887,57.0,463.0
425.929,57.0,464.0
425.967,57.0,464.0
426.007,57.0,464.0
426.046,57.0,466.0
426.089,56.0,467.0
426.129,55.0,468.0
426.169,55.0,468.0
426.208,55.0,469.0
426.248,53.0,469.0
426.288,53.0,469.0
426.329,53.0,469.0
426.369,53.0,469.0
426.408,53.0,469.0
426.448,52.0,470.0
426.488,53.0,470.0
426.528,53.0,470.0
426.57,52.0,470.0
426.609,53.0,470.0
426.647,53.0,470.0
426.688,53.0,470.0
426.728,54.0,470.0
426.769,55.0,470.0
426.808,58.0,469.0
426.848,62.0,470.0
426.887,63.0,469.0
426.929,65.0,467.0
426.969,71.0,462.0
427.008,76.0,450.0
427.049,82.0,444.0
427.088,89.0,439.0
427.129,94.0,438.0
427.169,99.0,438.0
427.208,104.0,438.0
427.249,107.0,437.0
427.288,112.0,436.0
427.33,116.0,434.0
427.369,118.0,431.0
427.407,121.0,430.0
427.448,126.0,428.0
427.488,130.0,426.0
427.528,135.0,425.0
427.57,138.0,425.0
427.609,139.0,425.0
427.649,140.0,424.0
427.687,139.0,424.0
427.727,139.0,424.0
427.769,140.0,424.0
427.808,140.0,424.0
427.846,140.0,424.0
427.889,140.0,424.0
427.93,140.0,424.0
427.97,143.0,424.0
428.011,148.0,424.0
428.047,158.0,426.0
428.087,170.0,426.0
428.127,180.0,426.0
428.168,189.0,424.0
428.209,200.0,421.0
428.25,206.0,415.0
428.289,209.0,407.0
428.33,209.0,400.0
428.368,209.0,395.0
428.409,209.0,393.0
428.449,209.0,392.0
428.49,209.0,392.0
428.53,209.0,392.0
428.571,208.0,393.0
428.61,208.0,393.0
428.649,208.0,393.0
428.689,209.0,393.0
428.728,209.0,394.0
428.769,209.0,393.0
428.81,210.0,389.0
428.847,211.0,378.0
428.89,212.0,363.0
428.93,215.0,350.0
428.972,218.0,337.0
429.009,222.0,324.0
429.049,229.0,313.0
429.09,236.0,302.0
429.131,245.0,291.0
429.171,255.0,282.0
429.208,264.0,274.0
429.25,273.0,264.0
429.287,281.0,256.0
429.329,288.0,248.0
429.369,294.0,241.0
429.408,298.0,235.0
429.452,301.0,231.0
429.491,302.0,227.0
429.531,302.0,221.0
429.569,301.0,213.0
429.609,301.0,206.0
429.65,303.0,199.0
429.689,303.0,194.0
429.73,304.0,189.0
429.77,305.0,186.0
429.81,304.0,185.0
429.851,304.0,185.0
429.889,303.0,185.0
429.932,304.0,185.0
429.97,304.0,185.0
430.009,304.0,185.0
430.049,304.0,185.0
430.09,304.0,184.0
430.131,304.0,185.0
430.17,304.0,184.0
430.21,303.0,184.0
430.25,303.0,180.0
430.29,304.0,172.0
430.331,306.0,158.0
430.37,305.0,147.0
430.411,307.0,136.0
430.451,309.0,128.0
430.491,312.0,120.0
430.531,318.0,115.0
430.571,328.0,111.0
430.611,332.0,109.0
430.65,336.0,108.0
430.691,337.0,107.0
430.73,338.0,106.0
430.77,338.0,106.0
430.81,338.0,106.0
430.85,338.0,106.0
430.892,337.0,106.0
430.931,337.0,107.0
430.971,337.0,107.0
431.011,337.0,107.0
431.051,337.0,107.0
431.091,337.0,107.0
431.13,338.0,107.0
431.171,337.0,107.0
431.211,338.0,107.0
431.251,338.0,107.0
431.291,339.0,107.0
431.331,341.0,107.0
431.372,347.0,106.0
431.41,359.0,105.0
431.451,367.0,106.0
431.491,374.0,106.0
431.531,381.0,106.0
431.571,388.0,108.0
431.611,393.0,107.0
431.65,395.0,106.0
431.691,395.0,105.0
431.731,394.0,105.0
431.77,393.0,104.0
431.811,392.0,104.0
431.852,393.0,104.0
431.892,394.0,104.0
431.932,395.0,104.0
431.971,395.0,104.0
432.011,395.0,104.0
432.051,395.0,105.0
432.091,395.0,105.0
432.132,396.0,105.0
432.171,396.0,106.0
432.212,398.0,106.0
432.251,398.0,105.0
432.292,397.0,104.0
432.333,397.0,104.0
432.372,397.0,104.0
432.412,397.0,103.0
432.451,397.0,103.0
432.492,397.0,104.0
432.532,397.0,103.0
432.572,397.0,104.0
432.611,397.0,104.0
432.65,397.0,104.0
432.691,397.0,104.0
432.731,397.0,103.0
432.772,397.0,103.0
432.813,397.0,103.0
432.852,396.0,103.0
432.891,396.0,103.0
432.932,396.0,103.0
432.971,396.0,103.0
433.012,397.0,103.0
433.051,397.0,104.0
433.091,397.0,104.0
433.132,397.0,104.0
433.172,397.0,104.0
433.212,398.0,104.0
433.251,398.0,104.0
433.293,398.0,104.0
433.332,399.0,104.0
433.372,398.0,104.0
433.412,399.0,105.0
433.451,400.0,106.0
433.492,403.0,107.0
433.532,405.0,110.0
433.572,408.0,112.0
433.612,410.0,114.0
433.652,413.0,116.0
433.692,415.0,118.0
433.732,417.0,121.0
433.774,419.0,125.0
433.812,421.0,128.0
433.852,421.0,131.0
433.891,421.0,135.0
433.933,421.0,137.0
433.972,422.0,138.0
434.011,422.0,139.0
434.052,423.0,139.0
434.092,423.0,140.0
434.132,422.0,140.0
434.17,422.0,139.0
434.211,422.0,140.0
434.253,422.0,144.0
434.292,423.0,152.0
434.332,423.0,163.0
434.373,424.0,171.0
434.412,425.0,177.0
434.451,421.0,186.0
434.491,417.0,192.0
434.533,417.0,194.0
434.572,418.0,195.0
434.612,418.0,196.0
434.652,419.0,196.0
434.692,419.0,198.0
434.733,420.0,200.0
434.771,420.0,202.0
434.812,422.0,201.0
434.852,422.0,201.0
434.893,422.0,202.0
434.932,421.0,202.0
434.973,420.0,203.0
435.012,420.0,203.0
435.052,418.0,205.0
435.092,417.0,206.0
435.133,414.0,207.0
435.172,407.0,211.0
435.214,398.0,215.0
435.252,391.0,218.0
435.292,387.0,220.0
435.333,385.0,220.0
435.372,385.0,220.0
435.412,385.0,220.0
435.453,384.0,220.0
435.493,382.0,220.0
435.533,382.0,220.0
435.572,382.0,220.0
435.613,383.0,220.0
435.652,383.0,220.0
435.694,382.0,220.0
435.733,377.0,220.0
435.772,370.0,222.0
435.813,360.0,224.0
435.852,352.0,225.0
435.893,348.0,226.0
435.932,344.0,225.0
435.973,339.0,225.0
436.011,336.0,226.0
436.051,332.0,227.0
436.094,328.0,224.0
436.131,324.0,222.0
436.175,320.0,222.0
436.213,316.0,221.0
436.254,312.0,218.0
436.294,307.0,212.0
436.334,306.0,207.0
436.374,305.0,202.0
436.413,305.0,199.0
436.454,305.0,196.0
436.494,305.0,193.0
436.534,305.0,189.0
436.574,305.0,187.0
436.614,305.0,186.0
436.655,304.0,187.0
436.694,304.0,187.0
436.734,304.0,188.0
436.774,304.0,187.0
436.814,303.0,187.0
436.854,303.0,186.0
436.894,302.0,181.0
436.934,303.0,173.0
436.974,303.0,161.0
437.014,303.0,148.0
437.054,302.0,136.0
437.092,303.0,124.0
437.136,306.0,117.0
437.172,310.0,113.0
437.213,313.0,112.0
437.253,316.0,112.0
437.294,319.0,112.0
437.332,323.0,110.0
437.374,326.0,109.0
437.413,329.0,108.0
437.453,332.0,109.0
437.495,334.0,109.0
437.533,334.0,109.0
437.575,334.0,110.0
437.615,335.0,110.0
437.654,335.0,110.0
437.695,335.0,110.0
437.735,335.0,110.0
437.775,335.0,110.0
437.815,336.0,110.0
437.855,336.0,110.0
437.895,336.0,110.0
437.935,336.0,110.0
437.972,337.0,110.0
438.015,337.0,109.0
438.054,338.0,108.0
438.096,344.0,107.0
438.134,359.0,105.0
438.175,373.0,105.0
438.215,386.0,107.0
