time,framenumber,xposition,yposition,currentPatch,previousTrapeze,currentTrapeze,turnDirection,ongoingRewardedObject,ongoingRewardedDirection,Rewarded,typeOfTurn,nberOfConsecRewards,maxNberOfConsecRewards,nbQT_sinceLastReward,nbRewardsWhileDepleting,totalnberOfRewards
251.312,6242,299,428,SE,S,W,270.0,['SE'],[270.0],1,gogd,6,0,0,3,241
251.795,6254,188,423,SW,E,S,270.0,['SW'],[270.0],1,gogd,7,0,0,1,242
252.635,6275,107,410,SW,S,W,270.0,['SW'],[270.0],1,gogd,8,0,0,2,243
253.394,6294,98,336,SW,W,N,270.0,['SW'],[270.0],1,gogd,9,0,0,3,244
253.756,6303,97,201,NW,S,W,270.0,['NW'],[270.0],1,gogd,10,0,0,1,245
254.676,6326,100,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,11,0,0,2,246
260.119,6462,192,114,NW,N,E,270.0,['NW'],[270.0],1,gogd,12,0,0,3,247
261.318,6492,187,222,NW,E,S,270.0,['NW'],[270.0],0,gogdnr,0,0,1,3,247
262.838,6530,201,339,SW,N,E,270.0,['SW'],[270.0],1,gogd,1,0,0,1,248
263.801,6554,188,423,SW,E,S,270.0,['SW'],[270.0],1,gogd,2,0,0,2,249
264.641,6575,102,404,SW,S,W,270.0,['SW'],[270.0],1,gogd,3,0,0,3,250
265.441,6595,104,338,SW,W,N,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,250
267.563,6648,410,203,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,251
268.443,6670,406,111,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,2,252
269.244,6690,316,111,NE,N,W,90.0,['NE'],[90.0],1,gogd,3,0,0,3,253
270.845,6730,101,202,NW,S,W,270.0,['NW'],[270.0],1,gogd,4,0,0,1,254
271.804,6754,105,114,NW,W,N,270.0,['NW'],[270.0],1,gogd,5,0,0,2,255
272.606,6774,200,111,NW,N,E,270.0,['NW'],[270.0],1,gogd,6,0,0,3,256
273.006,6784,324,111,NE,W,N,270.0,['NE'],[270.0],1,gogd,7,0,0,1,257
273.847,6805,418,122,NE,N,E,270.0,['NE'],[270.0],1,gogd,8,0,0,2,258
274.644,6825,412,224,NE,E,S,270.0,['NE'],[270.0],1,gogd,9,0,0,3,259
274.965,6833,418,337,SE,N,E,270.0,['SE'],[270.0],1,gogd,10,0,0,1,260
275.847,6855,397,420,SE,E,S,270.0,['SE'],[270.0],1,gogd,11,0,0,2,261
276.687,6876,314,422,SE,S,W,270.0,['SE'],[270.0],1,gogd,12,0,0,3,262
277.809,6904,320,331,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,262
278.65,6925,411,342,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,4,263
279.488,6946,397,419,SE,E,S,270.0,['SE'],[270.0],0,gogdnr,0,0,1,4,263
280.21,6964,306,426,SE,S,W,270.0,['SE'],[270.0],1,gogd,1,0,0,5,264
280.529,6972,195,430,SW,E,S,270.0,['SW'],[270.0],1,gogd,2,0,0,1,265
281.41,6994,102,400,SW,S,W,270.0,['SW'],[270.0],1,gogd,3,0,0,2,266
282.128,7012,100,324,SW,W,N,270.0,['SW'],[270.0],1,gogd,4,0,0,3,267
282.533,7022,97,199,NW,S,W,270.0,['NW'],[270.0],1,gogd,5,0,0,1,268
283.412,7044,101,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,6,0,0,2,269
284.131,7062,192,111,NW,N,E,270.0,['NW'],[270.0],1,gogd,7,0,0,3,270
284.533,7072,326,111,NE,W,N,270.0,['NE'],[270.0],1,gogd,8,0,0,1,271
285.412,7094,408,115,NE,N,E,270.0,['NE'],[270.0],1,gogd,9,0,0,2,272
286.173,7113,413,215,NE,E,S,270.0,['NE'],[270.0],1,gogd,10,0,0,3,273
286.535,7122,417,342,SE,N,E,270.0,['SE'],[270.0],1,gogd,11,0,0,1,274
287.374,7143,400,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,12,0,0,2,275
288.172,7163,305,429,SE,S,W,270.0,['SE'],[270.0],1,gogd,13,0,0,3,276
288.415,7169,205,447,SW,E,S,270.0,['SW'],[270.0],1,gogd,14,0,0,1,277
289.415,7194,106,404,SW,S,W,270.0,['SW'],[270.0],1,gogd,15,0,0,2,278
290.134,7212,98,336,SW,W,N,270.0,['SW'],[270.0],1,gogd,16,0,0,3,279
290.574,7223,98,199,NW,S,W,270.0,['NW'],[270.0],1,gogd,17,0,0,1,280
291.456,7245,104,114,NW,W,N,270.0,['NW'],[270.0],1,gogd,18,0,0,2,281
292.217,7264,194,113,NW,N,E,270.0,['NW'],[270.0],1,gogd,19,0,0,3,282
293.057,7285,317,216,NE,W,S,90.0,['NE'],[90.0],1,gogd,20,0,0,1,283
293.977,7308,411,206,NE,S,E,90.0,['NE'],[90.0],1,gogd,21,0,0,2,284
294.859,7330,406,110,NE,E,N,90.0,['NE'],[90.0],1,gogd,22,0,0,3,285
295.696,7351,321,113,NE,N,W,90.0,['NE'],[90.0],0,gogdnr,0,0,1,3,285
296.299,7366,314,222,NE,W,S,90.0,['NE'],[90.0],1,gogd,1,0,0,4,286
297.577,7398,413,350,SE,N,E,270.0,['SE'],[270.0],1,gogd,2,0,0,1,287
298.297,7416,401,412,SE,E,S,270.0,['SE'],[270.0],1,gogd,3,0,0,2,288
299.06,7435,309,421,SE,S,W,270.0,['SE'],[270.0],1,gogd,4,0,0,3,289
299.902,7456,317,330,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,289
301.501,7496,406,112,NE,E,N,90.0,['NE'],[90.0],1,gogd,1,0,0,1,290
302.262,7515,320,114,NE,N,W,90.0,['NE'],[90.0],1,gogd,2,0,0,2,291
303.262,7540,195,223,NW,E,S,270.0,['NW'],[270.0],1,gogd,3,0,0,1,292
304.103,7561,99,203,NW,S,W,270.0,['NW'],[270.0],1,gogd,4,0,0,2,293
304.903,7581,99,106,NW,W,N,270.0,['NW'],[270.0],1,gogd,5,0,0,3,294
305.784,7603,191,116,NW,N,E,270.0,['NW'],[270.0],0,gogdnr,0,0,1,3,294
306.743,7627,193,221,NW,E,S,270.0,['NW'],[270.0],1,gogd,1,0,0,4,295
307.863,7655,88,335,SW,N,W,90.0,['SW'],[90.0],1,gogd,2,0,0,1,296
308.865,7680,115,415,SW,W,S,90.0,['SW'],[90.0],1,gogd,3,0,0,2,297
309.745,7702,201,422,SW,S,E,90.0,['SW'],[90.0],1,gogd,4,0,0,3,298
310.827,7729,314,332,SE,W,N,270.0,['SE'],[270.0],1,gogd,5,0,0,1,299
311.666,7750,415,345,SE,N,E,270.0,['SE'],[270.0],1,gogd,6,0,0,2,300
312.466,7770,397,418,SE,E,S,270.0,['SE'],[270.0],1,gogd,7,0,0,3,301
313.268,7790,304,424,SE,S,W,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,301
313.547,7797,198,429,SW,E,S,270.0,['SW'],[270.0],1,gogd,1,0,0,1,302
314.388,7818,104,403,SW,S,W,270.0,['SW'],[270.0],1,gogd,2,0,0,2,303
315.15,7837,99,338,SW,W,N,270.0,['SW'],[270.0],1,gogd,3,0,0,3,304
316.35,7867,201,337,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,304
319.111,7936,109,409,SW,S,W,270.0,['SW'],[270.0],1,gogd,1,0,0,4,305
319.83,7954,87,328,SW,W,N,270.0,['SW'],[270.0],0,gogdnr,0,0,1,4,305
320.233,7964,57,246,NW,S,W,270.0,['NW'],[270.0],1,gogd,1,0,0,1,306
320.951,7982,102,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,2,0,0,2,307
321.67,8000,196,111,NW,N,E,270.0,['NW'],[270.0],1,gogd,3,0,0,3,308
323.394,8043,413,341,SE,N,E,270.0,['SE'],[270.0],1,gogd,4,0,0,1,309
324.393,8068,396,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,5,0,0,2,310
325.195,8088,307,418,SE,S,W,270.0,['SE'],[270.0],1,gogd,6,0,0,3,311
325.915,8106,299,308,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,311
326.115,8111,295,221,NE,S,W,270.0,['NE'],[270.0],1,gogd,1,0,0,1,312
326.994,8133,324,111,NE,W,N,270.0,['NE'],[270.0],1,gogd,2,0,0,2,313
327.995,8158,413,114,NE,N,E,270.0,['NE'],[270.0],1,gogd,3,0,0,3,314
328.754,8177,413,221,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,314
329.116,8186,413,340,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,315
329.876,8205,400,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,316
330.637,8224,311,424,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,317
331.678,8250,189,330,SW,E,N,90.0,['SW'],[90.0],1,gogd,4,0,0,1,318
332.637,8274,93,343,SW,N,W,90.0,['SW'],[90.0],1,gogd,5,0,0,2,319
333.438,8294,122,421,SW,W,S,90.0,['SW'],[90.0],1,gogd,6,0,0,3,320
334.196,8313,201,424,SW,S,E,90.0,['SW'],[90.0],0,gogdnr,0,0,1,3,320
334.679,8325,327,424,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,321
335.56,8347,406,411,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,322
336.281,8365,406,332,SE,E,N,90.0,['SE'],[90.0],1,gogd,3,0,0,3,323
337.0,8383,309,329,SE,N,W,90.0,['SE'],[90.0],0,gogdnr,0,0,1,3,323
337.48,8395,194,331,SW,E,N,90.0,['SW'],[90.0],1,gogd,1,0,0,1,324
338.52,8421,82,219,NW,S,W,270.0,['NW'],[270.0],1,gogd,2,0,0,1,325
339.4,8443,100,116,NW,W,N,270.0,['NW'],[270.0],1,gogd,3,0,0,2,326
340.202,8463,198,113,NW,N,E,270.0,['NW'],[270.0],1,gogd,4,0,0,3,327
342.483,8520,98,200,NW,S,W,270.0,,[270.0],False,bogd,4,0,0,0,327
343.404,8543,101,115,NW,W,N,270.0,,[270.0],False,bogd,4,0,0,0,327
345.004,8583,205,103,NW,N,E,270.0,,[270.0],False,bogd,4,0,0,0,327
351.088,8735,405,210,NE,E,S,270.0,['NE'],[270.0],1,gogd,5,0,0,1,328
351.965,8757,311,210,NE,S,W,270.0,['NE'],[270.0],1,gogd,6,0,0,2,329
352.848,8779,321,108,NE,W,N,270.0,['NE'],[270.0],1,gogd,7,0,0,3,330
353.729,8801,409,115,NE,N,E,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,330
354.531,8821,413,220,NE,E,S,270.0,['NE'],[270.0],1,gogd,1,0,0,4,331
354.85,8829,418,340,SE,N,E,270.0,['SE'],[270.0],1,gogd,2,0,0,1,332
355.65,8849,397,419,SE,E,S,270.0,['SE'],[270.0],1,gogd,3,0,0,2,333
356.41,8868,301,424,SE,S,W,270.0,['SE'],[270.0],1,gogd,4,0,0,3,334
357.491,8895,316,333,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,334
358.772,8927,435,221,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,335
359.531,8946,406,112,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,2,336
360.295,8965,311,108,NE,N,W,90.0,['NE'],[90.0],1,gogd,3,0,0,3,337
360.733,8976,186,111,NW,E,N,90.0,['NW'],[90.0],1,gogd,4,0,0,1,338
361.574,8997,99,121,NW,N,W,90.0,['NW'],[90.0],1,gogd,5,0,0,2,339
362.372,9017,100,211,NW,W,S,90.0,['NW'],[90.0],1,gogd,6,0,0,3,340
363.255,9039,212,234,NW,S,E,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,340
364.255,9064,417,346,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,341
365.054,9084,397,418,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,342
365.856,9104,304,421,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,343
366.616,9123,297,302,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,343
366.817,9128,297,226,NE,S,W,270.0,['NE'],[270.0],1,gogd,1,0,0,1,344
367.736,9151,330,110,NE,W,N,270.0,['NE'],[270.0],1,gogd,2,0,0,2,345
368.734,9176,407,117,NE,N,E,270.0,['NE'],[270.0],1,gogd,3,0,0,3,346
369.498,9195,416,217,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,346
369.935,9206,421,331,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,347
370.861,9229,397,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,348
371.616,9248,315,423,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,349
372.579,9272,290,305,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,349
373.42,9293,194,102,NW,E,N,90.0,['NW'],[90.0],1,gogd,1,0,0,1,350
374.46,9319,98,123,NW,N,W,90.0,['NW'],[90.0],1,gogd,2,0,0,2,351
375.341,9341,102,210,NW,W,S,90.0,['NW'],[90.0],1,gogd,3,0,0,3,352
377.462,9394,179,110,NW,E,N,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,352
378.261,9414,92,126,NW,N,W,90.0,['NW'],[90.0],1,gogd,1,0,0,4,353
379.024,9433,98,211,NW,W,S,90.0,['NW'],[90.0],0,gogdnr,0,0,1,4,353
380.384,9467,197,432,SW,E,S,270.0,['SW'],[270.0],1,gogd,1,0,0,1,354
381.222,9488,104,400,SW,S,W,270.0,['SW'],[270.0],1,gogd,2,0,0,2,355
381.945,9506,102,337,SW,W,N,270.0,['SW'],[270.0],1,gogd,3,0,0,3,356
382.865,9529,201,335,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,356
383.706,9550,204,443,SW,E,S,270.0,['SW'],[270.0],1,gogd,1,0,0,4,357
385.587,9597,105,410,SW,S,W,270.0,['SW'],[270.0],0,gogdnr,0,0,1,4,357
386.266,9614,95,323,SW,W,N,270.0,['SW'],[270.0],1,gogd,1,0,0,5,358
386.507,9620,67,234,NW,S,W,270.0,['NW'],[270.0],1,gogd,2,0,0,1,359
388.348,9666,60,80,NW,W,N,270.0,['NW'],[270.0],1,gogd,3,0,0,2,360
401.395,9992,441,447,SE,S,E,90.0,['SE'],[90.0],1,gogd,4,0,0,1,361
405.036,10083,315,422,SE,S,W,270.0,['SE'],[90.0],False,gobd,4,0,0,1,361
405.717,10100,315,329,SE,W,N,270.0,['SE'],[90.0],False,gobd,4,0,0,1,361
406.677,10124,427,214,NE,S,E,90.0,['NE'],[90.0],1,gogd,5,0,0,1,362
407.795,10152,400,109,NE,E,N,90.0,['NE'],[90.0],1,gogd,6,0,0,2,363
408.759,10176,293,92,NE,N,W,90.0,['NE'],[90.0],1,gogd,7,0,0,3,364
409.518,10195,95,124,NW,N,W,90.0,['NW'],[90.0],1,gogd,8,0,0,1,365
410.639,10223,105,220,NW,W,S,90.0,['NW'],[90.0],1,gogd,9,0,0,2,366
411.88,10254,197,220,NW,S,E,90.0,['NW'],[90.0],1,gogd,10,0,0,3,367
413.039,10283,195,101,NW,E,N,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,367
417.001,10382,195,108,NW,N,E,270.0,['NW'],[90.0],False,gobd,0,0,1,3,367
418.004,10407,191,226,NW,E,S,270.0,['NW'],[90.0],False,gobd,0,0,1,3,367
418.761,10426,98,200,NW,S,W,270.0,['NW'],[90.0],False,gobd,0,0,1,3,367
419.442,10443,99,118,NW,W,N,270.0,['NW'],[90.0],False,gobd,0,0,1,3,367
420.445,10468,189,111,NW,N,E,270.0,['NW'],[90.0],False,gobd,0,0,1,3,367
421.246,10488,189,225,NW,E,S,270.0,['NW'],[90.0],False,gobd,0,0,1,3,367
422.044,10508,95,206,NW,S,W,270.0,['NW'],[90.0],False,gobd,0,0,1,3,367
424.287,10564,99,433,SW,W,S,90.0,['SW'],[90.0],1,gogd,1,0,0,1,368
428.209,10662,200,421,SW,S,E,90.0,['SW'],[90.0],1,gogd,2,0,0,2,369
429.491,10694,302,227,NE,S,W,270.0,['NE'],[270.0],1,gogd,3,0,0,1,370
430.571,10721,328,111,NE,W,N,270.0,['NE'],[270.0],1,gogd,4,0,0,2,371
433.572,10796,408,112,NE,N,E,270.0,['NE'],[270.0],1,gogd,5,0,0,3,372
435.172,10836,407,211,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,372
436.254,10863,312,218,NE,S,W,270.0,['NE'],[270.0],1,gogd,1,0,0,4,373
437.332,10890,323,110,NE,W,N,270.0,['NE'],[270.0],0,gogdnr,0,0,1,4,373
438.295,10914,409,114,NE,N,E,270.0,['NE'],[270.0],1,gogd,1,0,0,5,374
439.095,10934,417,225,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,5,374
439.736,10950,414,346,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,375
440.577,10971,399,414,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,376
441.415,10992,312,423,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,377
442.457,11018,319,332,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,377
443.497,11044,414,209,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,378
444.378,11066,406,112,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,2,379
445.218,11087,318,116,NE,N,W,90.0,['NE'],[90.0],1,gogd,3,0,0,3,380
447.017,11132,100,202,NW,S,W,270.0,['NW'],[270.0],1,gogd,4,0,0,1,381
447.94,11155,106,113,NW,W,N,270.0,['NW'],[270.0],1,gogd,5,0,0,2,382
448.738,11175,196,114,NW,N,E,270.0,['NW'],[270.0],1,gogd,6,0,0,3,383
449.899,11204,329,109,NE,W,N,270.0,['NE'],[270.0],1,gogd,7,0,0,1,384
450.9,11229,411,114,NE,N,E,270.0,['NE'],[270.0],1,gogd,8,0,0,2,385
451.781,11251,416,221,NE,E,S,270.0,['NE'],[270.0],1,gogd,9,0,0,3,386
452.302,11264,420,330,SE,N,E,270.0,['SE'],[270.0],1,gogd,10,0,0,1,387
453.143,11285,398,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,11,0,0,2,388
453.944,11305,307,427,SE,S,W,270.0,['SE'],[270.0],1,gogd,12,0,0,3,389
454.223,11312,204,435,SW,E,S,270.0,['SW'],[270.0],1,gogd,13,0,0,1,390
455.104,11334,98,392,SW,S,W,270.0,['SW'],[270.0],1,gogd,14,0,0,2,391
455.866,11353,103,329,SW,W,N,270.0,['SW'],[270.0],1,gogd,15,0,0,3,392
456.625,11372,196,217,NW,S,E,90.0,['NW'],[90.0],1,gogd,16,0,0,1,393
457.625,11397,184,113,NW,E,N,90.0,['NW'],[90.0],1,gogd,17,0,0,2,394
458.585,11421,100,121,NW,N,W,90.0,['NW'],[90.0],1,gogd,18,0,0,3,395
459.426,11442,105,214,NW,W,S,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,395
461.227,11487,414,345,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,396
462.067,11508,400,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,397
462.867,11528,304,423,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,398
463.948,11555,192,331,SW,E,N,90.0,['SW'],[90.0],1,gogd,4,0,0,1,399
465.03,11582,99,349,SW,N,W,90.0,['SW'],[90.0],1,gogd,5,0,0,2,400
465.789,11601,111,410,SW,W,S,90.0,['SW'],[90.0],1,gogd,6,0,0,3,401
466.589,11621,204,423,SW,S,E,90.0,['SW'],[90.0],0,gogdnr,0,0,1,3,401
467.11,11634,320,424,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,402
468.03,11657,405,413,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,403
468.791,11676,404,329,SE,E,N,90.0,['SE'],[90.0],1,gogd,3,0,0,3,404
469.671,11698,291,233,NE,S,W,270.0,['NE'],[270.0],1,gogd,4,0,0,1,405
470.632,11722,325,111,NE,W,N,270.0,['NE'],[270.0],1,gogd,5,0,0,2,406
471.592,11746,412,115,NE,N,E,270.0,['NE'],[270.0],1,gogd,6,0,0,3,407
472.392,11766,413,227,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,407
472.833,11777,415,342,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,408
473.794,11801,400,413,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,409
474.634,11822,297,434,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,410
474.994,11831,202,434,SW,E,S,270.0,['SW'],[270.0],1,gogd,4,0,0,1,411
475.835,11852,106,408,SW,S,W,270.0,['SW'],[270.0],1,gogd,5,0,0,2,412
476.555,11870,103,329,SW,W,N,270.0,['SW'],[270.0],1,gogd,6,0,0,3,413
477.395,11891,193,217,NW,S,E,90.0,['NW'],[90.0],1,gogd,7,0,0,1,414
478.354,11915,181,111,NW,E,N,90.0,['NW'],[90.0],1,gogd,8,0,0,2,415
479.234,11937,96,121,NW,N,W,90.0,['NW'],[90.0],1,gogd,9,0,0,3,416
480.156,11960,105,216,NW,W,S,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,416
481.958,12005,324,425,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,417
482.876,12028,408,408,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,418
483.639,12047,407,329,SE,E,N,90.0,['SE'],[90.0],1,gogd,3,0,0,3,419
484.559,12070,304,218,NE,S,W,270.0,['NE'],[270.0],1,gogd,4,0,0,1,420
485.481,12093,327,109,NE,W,N,270.0,['NE'],[270.0],1,gogd,5,0,0,2,421
486.358,12115,410,117,NE,N,E,270.0,['NE'],[270.0],1,gogd,6,0,0,3,422
487.44,12142,427,229,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,422
487.762,12150,430,229,NE,S,E,90.0,['NE'],[270.0],False,gobd,0,0,1,3,422
487.8,12151,430,230,NE,E,S,270.0,['NE'],[270.0],1,gogd,1,0,0,4,423
488.361,12165,426,332,SE,N,E,270.0,['SE'],[270.0],1,gogd,2,0,0,1,424
489.201,12186,398,417,SE,E,S,270.0,['SE'],[270.0],1,gogd,3,0,0,2,425
490.043,12207,296,432,SE,S,W,270.0,['SE'],[270.0],1,gogd,4,0,0,3,426
490.242,12212,213,442,SW,E,S,270.0,['SW'],[270.0],1,gogd,5,0,0,1,427
491.281,12238,104,404,SW,S,W,270.0,['SW'],[270.0],1,gogd,6,0,0,2,428
492.083,12258,108,329,SW,W,N,270.0,['SW'],[270.0],1,gogd,7,0,0,3,429
493.043,12282,206,340,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,429
495.603,12346,405,410,SE,S,E,90.0,['SE'],[90.0],1,gogd,1,0,0,1,430
496.406,12366,401,326,SE,E,N,90.0,['SE'],[90.0],1,gogd,2,0,0,2,431
498.327,12414,184,108,NW,E,N,90.0,['NW'],[90.0],1,gogd,3,0,0,1,432
499.207,12436,99,121,NW,N,W,90.0,['NW'],[90.0],1,gogd,4,0,0,2,433
500.088,12458,98,216,NW,W,S,90.0,['NW'],[90.0],1,gogd,5,0,0,3,434
500.847,12477,197,220,NW,S,E,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,434
501.808,12501,315,98,NE,W,N,270.0,['NE'],[270.0],1,gogd,1,0,0,1,435
502.649,12522,411,118,NE,N,E,270.0,['NE'],[270.0],1,gogd,2,0,0,2,436
506.889,12628,444,72,NE,E,N,90.0,['NE'],[270.0],False,gobd,2,0,0,2,436
517.056,12882,204,429,SW,S,E,90.0,['SW'],[90.0],1,gogd,3,0,0,1,437
517.342,12889,310,432,SE,W,S,90.0,['SE'],[90.0],1,gogd,4,0,0,1,438
518.178,12910,410,410,SE,S,E,90.0,['SE'],[90.0],1,gogd,5,0,0,2,439
518.898,12928,404,324,SE,E,N,90.0,['SE'],[90.0],1,gogd,6,0,0,3,440
520.619,12971,320,108,NE,W,N,270.0,['NE'],[270.0],1,gogd,7,0,0,1,441
521.5,12993,413,120,NE,N,E,270.0,['NE'],[270.0],1,gogd,8,0,0,2,442
522.3,13013,419,220,NE,E,S,270.0,['NE'],[270.0],1,gogd,9,0,0,3,443
522.777,13025,424,335,SE,N,E,270.0,['SE'],[270.0],1,gogd,10,0,0,1,444
523.66,13047,402,418,SE,E,S,270.0,['SE'],[270.0],1,gogd,11,0,0,2,445
524.38,13065,316,424,SE,S,W,270.0,['SE'],[270.0],1,gogd,12,0,0,3,446
524.981,13080,192,423,SW,E,S,270.0,['SW'],[270.0],1,gogd,13,0,0,1,447
525.782,13100,101,400,SW,S,W,270.0,['SW'],[270.0],1,gogd,14,0,0,2,448
526.58,13120,105,333,SW,W,N,270.0,['SW'],[270.0],1,gogd,15,0,0,3,449
527.422,13141,224,313,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,449
528.743,13174,411,203,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,450
529.581,13195,407,111,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,2,451
531.385,13240,95,120,NW,N,W,90.0,['NW'],[90.0],1,gogd,3,0,0,1,452
532.145,13259,101,212,NW,W,S,90.0,['NW'],[90.0],1,gogd,4,0,0,2,453
532.706,13273,99,346,SW,N,W,90.0,['SW'],[90.0],1,gogd,5,0,0,1,454
533.465,13292,110,413,SW,W,S,90.0,['SW'],[90.0],1,gogd,6,0,0,2,455
534.344,13314,227,455,SW,S,E,90.0,['SW'],[90.0],1,gogd,7,0,0,3,456
535.427,13341,316,331,SE,W,N,270.0,['SE'],[270.0],1,gogd,8,0,0,1,457
536.387,13365,416,346,SE,N,E,270.0,['SE'],[270.0],1,gogd,9,0,0,2,458
537.388,13390,398,418,SE,E,S,270.0,['SE'],[270.0],1,gogd,10,0,0,3,459
538.108,13408,307,422,SE,S,W,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,459
538.99,13430,321,330,SE,W,N,270.0,['SE'],[270.0],1,gogd,1,0,0,4,460
540.469,13467,420,218,NE,S,E,90.0,['NE'],[90.0],1,gogd,2,0,0,1,461
541.392,13490,415,100,NE,E,N,90.0,['NE'],[90.0],1,gogd,3,0,0,2,462
544.392,13565,185,224,NW,E,S,270.0,['NW'],[270.0],1,gogd,4,0,0,1,463
545.352,13589,99,202,NW,S,W,270.0,['NW'],[270.0],1,gogd,5,0,0,2,464
546.154,13609,100,118,NW,W,N,270.0,['NW'],[270.0],1,gogd,6,0,0,3,465
546.873,13627,193,113,NW,N,E,270.0,['NW'],[270.0],0,gogdnr,0,0,1,3,465
547.873,13652,327,110,NE,W,N,270.0,['NE'],[270.0],1,gogd,1,0,0,1,466
548.874,13677,407,114,NE,N,E,270.0,['NE'],[270.0],1,gogd,2,0,0,2,467
549.634,13696,405,214,NE,E,S,270.0,['NE'],[270.0],1,gogd,3,0,0,3,468
550.673,13722,307,211,NE,S,W,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,468
551.395,13740,307,90,NE,W,N,270.0,['NE'],[270.0],1,gogd,1,0,0,4,469
553.196,13785,80,103,NW,N,W,90.0,['NW'],[90.0],1,gogd,2,0,0,1,470
554.514,13818,109,422,SW,W,S,90.0,['SW'],[90.0],1,gogd,3,0,0,1,471
555.237,13836,206,423,SW,S,E,90.0,['SW'],[90.0],1,gogd,4,0,0,2,472
555.637,13846,320,424,SE,W,S,90.0,['SE'],[90.0],1,gogd,5,0,0,1,473
