time,xposition,yposition,framenumber
409.254,93.0,185.0,10185.0
409.294,93.0,186.0,10186.0
409.335,93.0,186.0,10187.0
409.377,93.0,186.0,10188.0
409.415,93.0,186.0,10189.0
409.454,93.0,186.0,10190.0
409.495,93.0,186.0,10191.0
409.534,93.0,186.0,10192.0
409.575,93.0,186.0,10193.0
409.615,93.0,186.0,10194.0
409.654,93.0,184.0,10195.0
409.693,91.0,176.0,10196.0
409.734,91.0,163.0,10197.0
409.774,90.0,152.0,10198.0
409.814,88.0,140.0,10199.0
409.855,91.0,127.0,10200.0
409.895,98.0,115.0,10201.0
409.932,106.0,111.0,10202.0
409.973,113.0,108.0,10203.0
410.015,119.0,107.0,10204.0
410.055,121.0,106.0,10205.0
410.094,123.0,106.0,10206.0
410.132,126.0,106.0,10207.0
410.175,127.0,106.0,10208.0
410.215,126.0,106.0,10209.0
410.252,127.0,107.0,10210.0
410.295,127.0,107.0,10211.0
410.336,127.0,107.0,10212.0
410.375,126.0,106.0,10213.0
410.413,126.0,106.0,10214.0
410.455,126.0,106.0,10215.0
410.495,126.0,106.0,10216.0
410.535,126.0,106.0,10217.0
410.575,127.0,106.0,10218.0
410.615,131.0,106.0,10219.0
410.655,144.0,107.0,10220.0
410.695,170.0,110.0,10221.0
410.733,186.0,110.0,10222.0
410.775,203.0,111.0,10223.0
410.817,218.0,114.0,10224.0
410.855,232.0,116.0,10225.0
410.896,249.0,116.0,10226.0
410.935,267.0,117.0,10227.0
410.976,281.0,116.0,10228.0
411.014,293.0,115.0,10229.0
411.055,304.0,114.0,10230.0
411.096,315.0,112.0,10231.0
411.136,325.0,109.0,10232.0
411.176,335.0,108.0,10233.0
411.216,343.0,108.0,10234.0
411.255,346.0,107.0,10235.0
411.297,345.0,107.0,10236.0
411.333,343.0,108.0,10237.0
411.376,342.0,108.0,10238.0
411.416,342.0,107.0,10239.0
411.455,341.0,107.0,10240.0
411.495,341.0,107.0,10241.0
411.536,341.0,107.0,10242.0
411.576,341.0,107.0,10243.0
411.615,341.0,107.0,10244.0
411.656,342.0,107.0,10245.0
411.696,341.0,107.0,10246.0
411.736,341.0,107.0,10247.0
411.778,341.0,107.0,10248.0
411.815,342.0,107.0,10249.0
411.857,346.0,107.0,10250.0
411.896,355.0,106.0,10251.0
411.936,370.0,105.0,10252.0
411.976,380.0,106.0,10253.0
412.016,396.0,109.0,10254.0
412.057,407.0,112.0,10255.0
412.096,414.0,115.0,10256.0
412.136,418.0,121.0,10257.0
412.176,421.0,127.0,10258.0
412.217,421.0,133.0,10259.0
412.257,421.0,136.0,10260.0
412.296,422.0,137.0,10261.0
412.336,422.0,137.0,10262.0
412.376,423.0,137.0,10263.0
412.416,423.0,137.0,10264.0
412.457,422.0,137.0,10265.0
412.496,423.0,137.0,10266.0
412.536,423.0,137.0,10267.0
412.576,423.0,137.0,10268.0
412.617,423.0,137.0,10269.0
412.656,423.0,137.0,10270.0
412.696,423.0,137.0,10271.0
412.738,423.0,137.0,10272.0
412.777,423.0,137.0,10273.0
412.818,423.0,137.0,10274.0
412.856,423.0,137.0,10275.0
412.896,423.0,138.0,10276.0
412.936,423.0,145.0,10277.0
412.976,423.0,160.0,10278.0
413.016,421.0,181.0,10279.0
413.056,415.0,192.0,10280.0
413.096,412.0,203.0,10281.0
413.136,408.0,217.0,10282.0
413.177,405.0,231.0,10283.0
413.219,405.0,243.0,10284.0
413.256,405.0,256.0,10285.0
413.296,406.0,271.0,10286.0
413.337,407.0,286.0,10287.0
413.377,407.0,299.0,10288.0
413.419,408.0,309.0,10289.0
413.457,410.0,317.0,10290.0
413.498,412.0,321.0,10291.0
413.537,413.0,326.0,10292.0
413.577,415.0,334.0,10293.0
413.616,419.0,342.0,10294.0
413.656,421.0,348.0,10295.0
413.696,423.0,353.0,10296.0
413.736,422.0,358.0,10297.0
413.774,420.0,361.0,10298.0
413.817,419.0,364.0,10299.0
413.856,419.0,366.0,10300.0
413.894,418.0,369.0,10301.0
413.935,417.0,371.0,10302.0
413.976,417.0,371.0,10303.0
414.017,417.0,369.0,10304.0
414.057,419.0,369.0,10305.0
414.095,420.0,369.0,10306.0
414.135,420.0,369.0,10307.0
414.176,420.0,368.0,10308.0
414.218,421.0,367.0,10309.0
414.255,421.0,366.0,10310.0
414.298,421.0,367.0,10311.0
414.335,421.0,367.0,10312.0
414.375,421.0,367.0,10313.0
414.415,419.0,370.0,10314.0
414.456,417.0,375.0,10315.0
414.497,416.0,381.0,10316.0
414.538,414.0,385.0,10317.0
414.575,415.0,389.0,10318.0
414.618,415.0,393.0,10319.0
414.659,409.0,402.0,10320.0
414.698,403.0,411.0,10321.0
414.736,398.0,416.0,10322.0
414.775,392.0,419.0,10323.0
414.818,385.0,420.0,10324.0
414.857,378.0,421.0,10325.0
414.898,376.0,422.0,10326.0
414.938,374.0,422.0,10327.0
414.978,374.0,423.0,10328.0
415.018,372.0,423.0,10329.0
415.057,371.0,422.0,10330.0
415.095,370.0,422.0,10331.0
415.139,370.0,422.0,10332.0
415.178,370.0,422.0,10333.0
415.219,371.0,422.0,10334.0
415.257,371.0,422.0,10335.0
415.297,371.0,422.0,10336.0
415.337,371.0,422.0,10337.0
415.378,371.0,422.0,10338.0
415.419,371.0,422.0,10339.0
415.457,370.0,422.0,10340.0
415.498,368.0,422.0,10341.0
415.537,357.0,422.0,10342.0
415.575,343.0,423.0,10343.0
415.62,332.0,424.0,10344.0
415.658,317.0,424.0,10345.0
415.698,304.0,423.0,10346.0
415.738,292.0,422.0,10347.0
415.778,277.0,421.0,10348.0
415.819,264.0,419.0,10349.0
415.858,250.0,420.0,10350.0
415.898,237.0,421.0,10351.0
415.937,225.0,422.0,10352.0
415.978,213.0,423.0,10353.0
416.018,202.0,424.0,10354.0
416.058,190.0,425.0,10355.0
416.105,181.0,426.0,10356.0
416.138,173.0,427.0,10357.0
416.178,167.0,428.0,10358.0
416.219,163.0,429.0,10359.0
416.256,157.0,427.0,10360.0
416.297,153.0,426.0,10361.0
416.338,150.0,426.0,10362.0
416.378,148.0,425.0,10363.0
416.418,147.0,426.0,10364.0
416.458,146.0,425.0,10365.0
416.498,146.0,425.0,10366.0
416.538,147.0,426.0,10367.0
416.58,148.0,426.0,10368.0
416.621,149.0,426.0,10369.0
416.658,149.0,426.0,10370.0
416.699,151.0,427.0,10371.0
416.739,153.0,428.0,10372.0
416.779,154.0,428.0,10373.0
416.82,154.0,428.0,10374.0
416.859,154.0,429.0,10375.0
416.899,154.0,429.0,10376.0
416.94,155.0,429.0,10377.0
416.979,155.0,430.0,10378.0
417.019,155.0,430.0,10379.0
417.06,155.0,430.0,10380.0
417.1,154.0,430.0,10381.0
417.139,151.0,429.0,10382.0
417.177,146.0,427.0,10383.0
417.22,138.0,426.0,10384.0
417.26,130.0,424.0,10385.0
417.297,125.0,424.0,10386.0
417.34,121.0,423.0,10387.0
417.379,120.0,423.0,10388.0
417.42,119.0,422.0,10389.0
417.459,115.0,418.0,10390.0
417.499,111.0,413.0,10391.0
417.541,106.0,403.0,10392.0
417.579,101.0,394.0,10393.0
417.619,100.0,392.0,10394.0
417.66,101.0,393.0,10395.0
417.699,101.0,393.0,10396.0
417.74,100.0,394.0,10397.0
417.779,100.0,393.0,10398.0
417.819,100.0,393.0,10399.0
417.86,100.0,392.0,10400.0
417.899,100.0,392.0,10401.0
417.939,100.0,392.0,10402.0
417.98,100.0,392.0,10403.0
418.02,100.0,393.0,10404.0
418.06,100.0,393.0,10405.0
418.099,100.0,392.0,10406.0
418.139,100.0,388.0,10407.0
418.179,100.0,379.0,10408.0
418.219,99.0,367.0,10409.0
418.259,99.0,357.0,10410.0
418.3,98.0,348.0,10411.0
418.339,103.0,336.0,10412.0
418.379,112.0,328.0,10413.0
418.42,119.0,325.0,10414.0
418.457,125.0,325.0,10415.0
418.501,129.0,325.0,10416.0
418.54,130.0,326.0,10417.0
418.579,131.0,326.0,10418.0
418.62,132.0,326.0,10419.0
418.66,133.0,326.0,10420.0
418.701,133.0,327.0,10421.0
418.739,133.0,327.0,10422.0
418.779,133.0,327.0,10423.0
418.816,133.0,327.0,10424.0
418.86,133.0,327.0,10425.0
418.9,134.0,327.0,10426.0
418.939,133.0,327.0,10427.0
418.979,134.0,327.0,10428.0
419.018,133.0,327.0,10429.0
419.059,134.0,328.0,10430.0
419.1,133.0,327.0,10431.0
419.14,134.0,327.0,10432.0
419.178,134.0,327.0,10433.0
419.22,136.0,327.0,10434.0
419.26,142.0,327.0,10435.0
419.3,151.0,326.0,10436.0
419.339,158.0,325.0,10437.0
419.379,166.0,325.0,10438.0
419.419,172.0,326.0,10439.0
419.461,178.0,326.0,10440.0
419.5,184.0,328.0,10441.0
419.54,193.0,331.0,10442.0
419.58,201.0,337.0,10443.0
419.621,206.0,343.0,10444.0
419.661,209.0,349.0,10445.0
419.7,209.0,354.0,10446.0
419.74,208.0,358.0,10447.0
419.78,207.0,360.0,10448.0
419.819,207.0,362.0,10449.0
419.86,206.0,363.0,10450.0
419.9,206.0,363.0,10451.0
419.941,207.0,363.0,10452.0
419.981,207.0,363.0,10453.0
420.02,207.0,363.0,10454.0
420.06,207.0,363.0,10455.0
420.1,207.0,363.0,10456.0
420.14,207.0,364.0,10457.0
420.18,207.0,368.0,10458.0
420.221,207.0,376.0,10459.0
420.26,208.0,385.0,10460.0
420.3,209.0,396.0,10461.0
420.341,208.0,407.0,10462.0
420.38,206.0,418.0,10463.0
420.421,201.0,424.0,10464.0
420.458,193.0,429.0,10465.0
420.5,185.0,431.0,10466.0
420.54,180.0,431.0,10467.0
420.579,171.0,429.0,10468.0
420.62,163.0,426.0,10469.0
420.66,154.0,426.0,10470.0
420.7,145.0,426.0,10471.0
420.74,136.0,425.0,10472.0
420.78,126.0,424.0,10473.0
420.82,120.0,423.0,10474.0
420.86,116.0,422.0,10475.0
420.902,113.0,422.0,10476.0
420.94,109.0,422.0,10477.0
420.98,104.0,423.0,10478.0
421.02,97.0,422.0,10479.0
421.06,88.0,421.0,10480.0
421.1,75.0,419.0,10481.0
421.14,67.0,418.0,10482.0
421.18,57.0,417.0,10483.0
421.22,53.0,418.0,10484.0
421.257,51.0,420.0,10485.0
421.299,49.0,423.0,10486.0
421.341,44.0,427.0,10487.0
421.379,43.0,432.0,10488.0
421.419,45.0,438.0,10489.0
421.46,45.0,444.0,10490.0
421.5,45.0,449.0,10491.0
421.538,46.0,453.0,10492.0
421.58,48.0,457.0,10493.0
421.621,49.0,461.0,10494.0
421.66,50.0,467.0,10495.0
421.7,50.0,472.0,10496.0
421.738,50.0,475.0,10497.0
421.782,51.0,476.0,10498.0
421.82,50.0,476.0,10499.0
421.862,50.0,476.0,10500.0
421.9,51.0,476.0,10501.0
421.939,51.0,477.0,10502.0
421.981,50.0,477.0,10503.0
422.022,50.0,477.0,10504.0
422.06,51.0,477.0,10505.0
422.101,52.0,477.0,10506.0
422.141,54.0,478.0,10507.0
422.179,54.0,479.0,10508.0
422.223,54.0,479.0,10509.0
422.262,54.0,479.0,10510.0
422.302,54.0,480.0,10511.0
422.343,54.0,481.0,10512.0
422.381,55.0,481.0,10513.0
422.421,56.0,480.0,10514.0
422.462,57.0,480.0,10515.0
422.502,59.0,479.0,10516.0
422.543,62.0,479.0,10517.0
422.582,67.0,481.0,10518.0
422.621,73.0,483.0,10519.0
422.661,79.0,485.0,10520.0
422.702,86.0,487.0,10521.0
422.741,92.0,489.0,10522.0
422.782,97.0,489.0,10523.0
422.823,99.0,489.0,10524.0
422.86,101.0,489.0,10525.0
422.9,104.0,488.0,10526.0
422.942,109.0,488.0,10527.0
422.982,115.0,488.0,10528.0
423.022,119.0,488.0,10529.0
423.062,120.0,489.0,10530.0
423.102,120.0,489.0,10531.0
423.142,122.0,489.0,10532.0
423.182,127.0,489.0,10533.0
423.221,135.0,490.0,10534.0
423.259,142.0,492.0,10535.0
423.303,150.0,493.0,10536.0
423.342,157.0,493.0,10537.0
423.383,163.0,492.0,10538.0
423.422,169.0,493.0,10539.0
423.463,173.0,492.0,10540.0
423.502,175.0,492.0,10541.0
423.542,177.0,492.0,10542.0
423.583,181.0,492.0,10543.0
423.623,183.0,493.0,10544.0
423.662,183.0,492.0,10545.0
423.702,182.0,492.0,10546.0
423.742,184.0,492.0,10547.0
423.785,188.0,492.0,10548.0
423.822,195.0,491.0,10549.0
423.863,202.0,491.0,10550.0
423.902,206.0,492.0,10551.0
423.943,211.0,493.0,10552.0
423.983,216.0,494.0,10553.0
424.022,222.0,494.0,10554.0
424.064,227.0,493.0,10555.0
424.1,231.0,492.0,10556.0
424.143,232.0,491.0,10557.0
424.183,234.0,491.0,10558.0
424.219,234.0,491.0,10559.0
424.264,234.0,492.0,10560.0
424.302,234.0,492.0,10561.0
424.342,234.0,492.0,10562.0
424.382,234.0,492.0,10563.0
424.422,234.0,492.0,10564.0
424.46,234.0,491.0,10565.0
424.502,235.0,492.0,10566.0
424.543,237.0,492.0,10567.0
424.582,238.0,492.0,10568.0
424.622,238.0,491.0,10569.0
424.662,238.0,490.0,10570.0
424.702,237.0,490.0,10571.0
424.744,237.0,490.0,10572.0
424.783,237.0,490.0,10573.0
424.822,237.0,490.0,10574.0
424.863,238.0,490.0,10575.0
424.903,239.0,490.0,10576.0
424.941,239.0,490.0,10577.0
424.982,239.0,491.0,10578.0
425.023,239.0,491.0,10579.0
425.063,238.0,491.0,10580.0
425.103,238.0,491.0,10581.0
425.143,238.0,491.0,10582.0
425.183,238.0,491.0,10583.0
425.225,238.0,491.0,10584.0
425.263,238.0,491.0,10585.0
425.303,238.0,492.0,10586.0
425.342,238.0,492.0,10587.0
425.383,238.0,492.0,10588.0
425.422,238.0,491.0,10589.0
425.463,238.0,492.0,10590.0
425.503,238.0,492.0,10591.0
425.543,239.0,492.0,10592.0
425.583,239.0,492.0,10593.0
425.624,240.0,492.0,10594.0
425.663,241.0,492.0,10595.0
425.705,242.0,492.0,10596.0
425.743,244.0,492.0,10597.0
425.783,246.0,492.0,10598.0
425.823,247.0,492.0,10599.0
425.864,250.0,491.0,10600.0
425.903,253.0,491.0,10601.0
425.943,256.0,491.0,10602.0
425.983,259.0,489.0,10603.0
426.023,262.0,488.0,10604.0
426.063,266.0,487.0,10605.0
426.104,271.0,486.0,10606.0
426.143,275.0,487.0,10607.0
426.184,280.0,487.0,10608.0
426.224,284.0,488.0,10609.0
426.262,289.0,488.0,10610.0
426.305,295.0,490.0,10611.0
426.344,298.0,491.0,10612.0
426.383,303.0,491.0,10613.0
426.424,307.0,490.0,10614.0
426.462,315.0,490.0,10615.0
426.502,321.0,492.0,10616.0
426.543,327.0,491.0,10617.0
426.584,332.0,490.0,10618.0
426.624,340.0,490.0,10619.0
426.665,347.0,489.0,10620.0
426.704,355.0,490.0,10621.0
426.744,362.0,491.0,10622.0
426.783,369.0,491.0,10623.0
426.824,376.0,492.0,10624.0
426.864,382.0,491.0,10625.0
426.903,386.0,490.0,10626.0
426.944,393.0,490.0,10627.0
426.985,400.0,490.0,10628.0
427.022,407.0,489.0,10629.0
427.063,415.0,490.0,10630.0
427.102,421.0,490.0,10631.0
427.145,427.0,490.0,10632.0
427.184,432.0,489.0,10633.0
427.225,438.0,488.0,10634.0
427.264,446.0,489.0,10635.0
427.304,452.0,489.0,10636.0
427.342,458.0,489.0,10637.0
427.384,461.0,489.0,10638.0
427.422,461.0,489.0,10639.0
427.464,461.0,488.0,10640.0
427.504,461.0,486.0,10641.0
427.544,461.0,486.0,10642.0
427.585,461.0,484.0,10643.0
427.625,462.0,485.0,10644.0
427.665,463.0,485.0,10645.0
427.704,463.0,486.0,10646.0
427.744,463.0,485.0,10647.0
427.784,464.0,483.0,10648.0
427.825,465.0,482.0,10649.0
427.864,466.0,480.0,10650.0
427.904,467.0,479.0,10651.0
427.944,466.0,475.0,10652.0
427.984,466.0,472.0,10653.0
428.023,466.0,470.0,10654.0
428.065,466.0,470.0,10655.0
428.105,467.0,469.0,10656.0
428.145,467.0,468.0,10657.0
428.182,467.0,467.0,10658.0
428.225,468.0,466.0,10659.0
428.265,467.0,465.0,10660.0
428.303,466.0,465.0,10661.0
428.345,464.0,465.0,10662.0
428.385,462.0,464.0,10663.0
428.425,461.0,462.0,10664.0
428.463,460.0,462.0,10665.0
428.505,458.0,463.0,10666.0
428.545,456.0,463.0,10667.0
428.586,454.0,464.0,10668.0
428.623,451.0,465.0,10669.0
428.664,451.0,466.0,10670.0
428.705,452.0,467.0,10671.0
428.744,451.0,471.0,10672.0
428.785,451.0,474.0,10673.0
428.824,451.0,475.0,10674.0
428.864,451.0,476.0,10675.0
428.905,453.0,478.0,10676.0
428.945,454.0,478.0,10677.0
428.984,457.0,479.0,10678.0
429.026,460.0,480.0,10679.0
429.067,461.0,480.0,10680.0
429.105,462.0,480.0,10681.0
429.145,462.0,480.0,10682.0
429.185,463.0,481.0,10683.0
429.224,463.0,481.0,10684.0
429.265,463.0,481.0,10685.0
429.305,463.0,481.0,10686.0
429.345,463.0,482.0,10687.0
429.385,464.0,482.0,10688.0
429.425,465.0,483.0,10689.0
429.465,465.0,482.0,10690.0
429.505,465.0,482.0,10691.0
429.547,465.0,482.0,10692.0
429.585,466.0,482.0,10693.0
429.625,465.0,481.0,10694.0
429.666,465.0,481.0,10695.0
429.705,465.0,481.0,10696.0
429.746,465.0,480.0,10697.0
429.785,466.0,480.0,10698.0
429.825,466.0,481.0,10699.0
429.866,466.0,481.0,10700.0
429.903,466.0,481.0,10701.0
429.945,467.0,481.0,10702.0
429.985,467.0,480.0,10703.0
430.026,467.0,479.0,10704.0
430.067,467.0,479.0,10705.0
430.103,467.0,479.0,10706.0
430.146,467.0,479.0,10707.0
430.185,467.0,478.0,10708.0
430.226,467.0,478.0,10709.0
430.266,467.0,477.0,10710.0
430.305,467.0,477.0,10711.0
430.346,467.0,477.0,10712.0
430.386,467.0,477.0,10713.0
430.423,467.0,477.0,10714.0
430.467,467.0,477.0,10715.0
430.507,467.0,477.0,10716.0
430.547,467.0,477.0,10717.0
430.586,467.0,477.0,10718.0
430.625,467.0,477.0,10719.0
430.667,467.0,477.0,10720.0
430.706,467.0,477.0,10721.0
430.746,467.0,477.0,10722.0
430.786,467.0,477.0,10723.0
430.826,467.0,477.0,10724.0
430.867,468.0,477.0,10725.0
430.906,467.0,477.0,10726.0
430.946,467.0,477.0,10727.0
430.988,467.0,477.0,10728.0
431.026,467.0,477.0,10729.0
431.068,467.0,477.0,10730.0
431.106,467.0,477.0,10731.0
431.147,466.0,477.0,10732.0
431.185,466.0,476.0,10733.0
431.226,466.0,476.0,10734.0
431.268,464.0,476.0,10735.0
431.306,460.0,475.0,10736.0
431.344,453.0,473.0,10737.0
431.386,444.0,472.0,10738.0
431.424,432.0,471.0,10739.0
431.469,423.0,469.0,10740.0
431.506,416.0,467.0,10741.0
431.546,407.0,462.0,10742.0
431.587,401.0,457.0,10743.0
431.625,396.0,454.0,10744.0
431.666,392.0,450.0,10745.0
431.704,387.0,445.0,10746.0
431.747,383.0,443.0,10747.0
431.785,380.0,440.0,10748.0
431.826,377.0,439.0,10749.0
431.868,376.0,438.0,10750.0
431.908,377.0,439.0,10751.0
431.948,378.0,440.0,10752.0
431.987,379.0,441.0,10753.0
432.027,379.0,441.0,10754.0
432.066,379.0,440.0,10755.0
432.106,379.0,439.0,10756.0
432.146,379.0,437.0,10757.0
432.186,378.0,435.0,10758.0
432.226,377.0,433.0,10759.0
432.266,376.0,431.0,10760.0
432.307,373.0,430.0,10761.0
432.347,369.0,429.0,10762.0
432.387,365.0,429.0,10763.0
432.428,364.0,428.0,10764.0
432.465,363.0,428.0,10765.0
432.507,363.0,428.0,10766.0
432.547,364.0,428.0,10767.0
432.586,364.0,428.0,10768.0
432.626,364.0,428.0,10769.0
432.666,364.0,428.0,10770.0
432.706,363.0,428.0,10771.0
432.745,357.0,427.0,10772.0
432.787,346.0,426.0,10773.0
432.826,334.0,425.0,10774.0
432.864,324.0,424.0,10775.0
432.909,314.0,420.0,10776.0
432.948,308.0,414.0,10777.0
432.985,309.0,410.0,10778.0
433.028,308.0,406.0,10779.0
433.065,307.0,402.0,10780.0
433.107,307.0,399.0,10781.0
433.149,307.0,397.0,10782.0
433.186,307.0,397.0,10783.0
433.227,307.0,397.0,10784.0
433.266,306.0,397.0,10785.0
433.306,306.0,397.0,10786.0
433.347,306.0,397.0,10787.0
433.386,306.0,397.0,10788.0
433.427,306.0,397.0,10789.0
433.467,306.0,397.0,10790.0
433.507,306.0,397.0,10791.0
433.545,306.0,397.0,10792.0
433.585,306.0,397.0,10793.0
433.625,306.0,397.0,10794.0
433.665,306.0,397.0,10795.0
433.705,306.0,397.0,10796.0
433.747,306.0,397.0,10797.0
433.788,306.0,397.0,10798.0
433.828,306.0,397.0,10799.0
433.869,306.0,396.0,10800.0
433.906,306.0,396.0,10801.0
433.948,306.0,397.0,10802.0
433.988,306.0,396.0,10803.0
434.026,305.0,395.0,10804.0
434.068,305.0,389.0,10805.0
434.109,304.0,378.0,10806.0
434.148,303.0,368.0,10807.0
434.188,303.0,360.0,10808.0
434.227,305.0,352.0,10809.0
434.268,307.0,344.0,10810.0
434.307,310.0,339.0,10811.0
434.349,314.0,336.0,10812.0
434.388,319.0,333.0,10813.0
434.428,324.0,331.0,10814.0
434.469,330.0,329.0,10815.0
434.509,333.0,329.0,10816.0
434.55,335.0,328.0,10817.0
434.589,336.0,328.0,10818.0
434.628,336.0,328.0,10819.0
434.668,337.0,328.0,10820.0
434.708,337.0,328.0,10821.0
434.748,337.0,328.0,10822.0
434.788,337.0,328.0,10823.0
434.829,337.0,328.0,10824.0
434.868,337.0,328.0,10825.0
434.909,337.0,328.0,10826.0
434.948,337.0,328.0,10827.0
434.988,337.0,328.0,10828.0
435.028,338.0,327.0,10829.0
435.066,343.0,327.0,10830.0
435.108,352.0,327.0,10831.0
435.147,358.0,327.0,10832.0
435.187,365.0,327.0,10833.0
435.227,371.0,327.0,10834.0
435.268,376.0,326.0,10835.0
435.31,382.0,326.0,10836.0
435.349,386.0,325.0,10837.0
435.388,388.0,324.0,10838.0
435.429,389.0,323.0,10839.0
435.469,390.0,323.0,10840.0
435.509,391.0,322.0,10841.0
435.549,391.0,322.0,10842.0
435.588,391.0,321.0,10843.0
435.628,391.0,321.0,10844.0
435.669,392.0,322.0,10845.0
435.708,396.0,325.0,10846.0
435.748,398.0,326.0,10847.0
435.789,406.0,334.0,10848.0
435.829,410.0,341.0,10849.0
435.869,413.0,347.0,10850.0
435.906,415.0,351.0,10851.0
435.948,415.0,355.0,10852.0
435.988,415.0,357.0,10853.0
436.028,415.0,359.0,10854.0
436.066,415.0,359.0,10855.0
436.109,414.0,360.0,10856.0
436.148,414.0,360.0,10857.0
436.188,415.0,362.0,10858.0
436.228,415.0,361.0,10859.0
436.269,415.0,362.0,10860.0
436.308,415.0,362.0,10861.0
436.349,415.0,362.0,10862.0
436.388,415.0,362.0,10863.0
436.428,415.0,361.0,10864.0
436.469,415.0,362.0,10865.0
436.51,416.0,364.0,10866.0
436.549,415.0,370.0,10867.0
436.589,414.0,377.0,10868.0
436.629,414.0,387.0,10869.0
436.669,413.0,392.0,10870.0
436.71,407.0,403.0,10871.0
436.751,402.0,411.0,10872.0
436.788,399.0,416.0,10873.0
436.83,392.0,420.0,10874.0
436.87,384.0,422.0,10875.0
436.909,379.0,422.0,10876.0
436.95,376.0,422.0,10877.0
436.99,373.0,423.0,10878.0
437.03,371.0,423.0,10879.0
437.07,370.0,423.0,10880.0
437.11,370.0,422.0,10881.0
437.15,370.0,422.0,10882.0
437.19,370.0,421.0,10883.0
437.231,370.0,421.0,10884.0
437.27,370.0,422.0,10885.0
437.31,370.0,423.0,10886.0
437.35,367.0,423.0,10887.0
437.39,356.0,423.0,10888.0
437.43,344.0,424.0,10889.0
437.47,333.0,424.0,10890.0
437.51,319.0,424.0,10891.0
437.55,306.0,420.0,10892.0
437.59,296.0,416.0,10893.0
437.63,286.0,412.0,10894.0
437.67,273.0,404.0,10895.0
437.711,262.0,400.0,10896.0
437.751,250.0,396.0,10897.0
437.79,239.0,392.0,10898.0
437.832,228.0,390.0,10899.0
437.87,220.0,388.0,10900.0
437.91,215.0,389.0,10901.0
437.95,214.0,389.0,10902.0
437.99,213.0,389.0,10903.0
438.03,213.0,388.0,10904.0
438.07,213.0,388.0,10905.0
438.11,214.0,389.0,10906.0
438.15,214.0,391.0,10907.0
438.192,214.0,395.0,10908.0
438.23,215.0,399.0,10909.0
438.271,213.0,405.0,10910.0
438.31,209.0,412.0,10911.0
438.35,202.0,417.0,10912.0
438.391,194.0,422.0,10913.0
438.43,187.0,423.0,10914.0
438.47,181.0,423.0,10915.0
438.51,177.0,423.0,10916.0
438.55,174.0,423.0,10917.0
438.591,173.0,423.0,10918.0
438.63,173.0,423.0,10919.0
438.672,173.0,423.0,10920.0
438.711,173.0,423.0,10921.0
438.751,173.0,423.0,10922.0
438.791,173.0,423.0,10923.0
438.829,173.0,423.0,10924.0
438.871,173.0,423.0,10925.0
438.91,173.0,423.0,10926.0
438.95,173.0,423.0,10927.0
438.99,173.0,423.0,10928.0
439.03,173.0,423.0,10929.0
439.069,173.0,423.0,10930.0
439.11,173.0,423.0,10931.0
439.151,173.0,423.0,10932.0
439.19,172.0,423.0,10933.0
439.231,168.0,423.0,10934.0
439.27,164.0,423.0,10935.0
439.311,159.0,423.0,10936.0
439.351,154.0,423.0,10937.0
439.391,149.0,423.0,10938.0
439.431,145.0,424.0,10939.0
439.47,141.0,424.0,10940.0
439.508,135.0,424.0,10941.0
439.551,129.0,424.0,10942.0
439.591,124.0,422.0,10943.0
439.631,121.0,421.0,10944.0
439.671,121.0,422.0,10945.0
439.711,113.0,414.0,10946.0
439.747,108.0,406.0,10947.0
439.791,105.0,398.0,10948.0
439.831,103.0,395.0,10949.0
439.87,100.0,392.0,10950.0
439.911,99.0,390.0,10951.0
439.951,100.0,392.0,10952.0
439.992,100.0,393.0,10953.0
440.031,100.0,392.0,10954.0
440.071,100.0,393.0,10955.0
440.112,100.0,393.0,10956.0
440.151,100.0,393.0,10957.0
440.191,100.0,392.0,10958.0
440.231,100.0,392.0,10959.0
440.271,100.0,392.0,10960.0
440.312,100.0,392.0,10961.0
440.351,100.0,392.0,10962.0
440.392,101.0,389.0,10963.0
440.432,100.0,379.0,10964.0
440.471,99.0,370.0,10965.0
440.511,98.0,360.0,10966.0
440.551,98.0,348.0,10967.0
440.593,103.0,335.0,10968.0
440.632,112.0,327.0,10969.0
440.671,119.0,323.0,10970.0
440.711,126.0,321.0,10971.0
440.752,130.0,322.0,10972.0
440.792,133.0,322.0,10973.0
440.831,135.0,323.0,10974.0
440.871,137.0,324.0,10975.0
440.911,138.0,324.0,10976.0
440.951,138.0,324.0,10977.0
440.992,138.0,323.0,10978.0
441.032,137.0,324.0,10979.0
441.073,137.0,324.0,10980.0
441.112,137.0,324.0,10981.0
441.152,138.0,324.0,10982.0
441.192,139.0,324.0,10983.0
441.232,144.0,324.0,10984.0
441.271,155.0,323.0,10985.0
441.312,168.0,322.0,10986.0
441.352,179.0,322.0,10987.0
441.392,188.0,320.0,10988.0
441.431,198.0,315.0,10989.0
441.472,210.0,307.0,10990.0
441.512,221.0,301.0,10991.0
441.553,231.0,294.0,10992.0
441.592,243.0,285.0,10993.0
441.632,254.0,275.0,10994.0
441.672,265.0,266.0,10995.0
441.712,276.0,257.0,10996.0
441.751,284.0,250.0,10997.0
441.79,292.0,243.0,10998.0
441.832,298.0,237.0,10999.0
441.87,304.0,233.0,11000.0
441.909,306.0,231.0,11001.0
441.951,308.0,230.0,11002.0
441.991,311.0,229.0,11003.0
442.033,315.0,230.0,11004.0
442.072,321.0,228.0,11005.0
442.112,326.0,226.0,11006.0
