time,framenumber,xposition,yposition,currentPatch,previousTrapeze,currentTrapeze,turnDirection,ongoingRewardedObject,ongoingRewardedDirection,Rewarded,typeOfTurn,nberOfConsecRewards,maxNberOfConsecRewards,nbQT_sinceLastReward,nbRewardsWhileDepleting,totalnberOfRewards
326.251,8112,99,200,NW,S,W,270.0,['NW'],[270.0],1,gogd,2,0,0,1,191
327.29,8138,103,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,3,0,0,2,192
328.212,8161,190,115,NW,N,E,270.0,['NW'],[270.0],1,gogd,4,0,0,3,193
329.693,8198,189,218,NW,E,S,270.0,['NW'],[270.0],0,gogdnr,0,0,1,3,193
330.493,8218,98,205,NW,S,W,270.0,['NW'],[270.0],1,gogd,1,0,0,4,194
331.412,8241,103,114,NW,W,N,270.0,['NW'],[270.0],0,gogdnr,0,0,1,4,194
332.213,8261,192,114,NW,N,E,270.0,['NW'],[270.0],1,gogd,1,0,0,5,195
333.375,8290,311,222,NE,W,S,90.0,['NE'],[90.0],1,gogd,2,0,0,1,196
334.294,8313,411,206,NE,S,E,90.0,['NE'],[90.0],1,gogd,3,0,0,2,197
335.375,8340,402,110,NE,E,N,90.0,['NE'],[90.0],1,gogd,4,0,0,3,198
336.413,8366,318,116,NE,N,W,90.0,['NE'],[90.0],0,gogdnr,0,0,1,3,198
337.256,8387,316,220,NE,W,S,90.0,['NE'],[90.0],1,gogd,1,0,0,4,199
338.096,8408,410,209,NE,S,E,90.0,['NE'],[90.0],0,gogdnr,0,0,1,4,199
338.818,8426,409,108,NE,E,N,90.0,['NE'],[90.0],1,gogd,1,0,0,5,200
339.777,8450,318,114,NE,N,W,90.0,['NE'],[90.0],0,gogdnr,0,0,1,5,200
341.779,8500,182,112,NW,E,N,90.0,['NW'],[90.0],1,gogd,1,0,0,1,201
342.779,8525,99,120,NW,N,W,90.0,['NW'],[90.0],1,gogd,2,0,0,2,202
344.261,8562,88,108,NW,W,N,270.0,['NW'],[90.0],False,gobd,2,0,0,2,202
346.301,8613,193,114,NW,N,E,270.0,['NW'],[90.0],False,gobd,2,0,0,2,202
348.3,8663,414,349,SE,N,E,270.0,['SE'],[270.0],1,gogd,3,0,0,1,203
349.142,8684,401,412,SE,E,S,270.0,['SE'],[270.0],1,gogd,4,0,0,2,204
350.304,8713,313,421,SE,S,W,270.0,['SE'],[270.0],1,gogd,5,0,0,3,205
351.383,8740,317,333,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,205
352.304,8763,445,309,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,4,206
353.786,8800,438,79,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,1,207
366.912,9128,190,113,NW,N,E,270.0,['NW'],[270.0],1,gogd,3,0,0,1,208
368.633,9171,411,341,SE,N,E,270.0,['SE'],[270.0],1,gogd,4,0,0,1,209
369.714,9198,397,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,5,0,0,2,210
370.714,9223,308,422,SE,S,W,270.0,['SE'],[270.0],1,gogd,6,0,0,3,211
371.675,9247,316,334,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,211
372.755,9274,418,336,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,4,212
373.837,9301,400,413,SE,E,S,270.0,['SE'],[270.0],0,gogdnr,0,0,1,4,212
374.635,9321,315,424,SE,S,W,270.0,['SE'],[270.0],1,gogd,1,0,0,5,213
375.515,9343,191,422,SW,E,S,270.0,['SW'],[270.0],1,gogd,2,0,0,1,214
376.597,9370,106,399,SW,S,W,270.0,['SW'],[270.0],1,gogd,3,0,0,2,215
377.478,9392,104,335,SW,W,N,270.0,['SW'],[270.0],1,gogd,4,0,0,3,216
378.64,9421,203,342,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,216
379.6,9445,300,442,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,217
380.797,9475,408,410,SE,S,E,90.0,['SE'],[90.0],1,gogd,2,0,0,2,218
381.599,9495,402,327,SE,E,N,90.0,['SE'],[90.0],1,gogd,3,0,0,3,219
382.72,9523,307,215,NE,S,W,270.0,['NE'],[270.0],1,gogd,4,0,0,1,220
383.681,9547,329,110,NE,W,N,270.0,['NE'],[270.0],1,gogd,5,0,0,2,221
384.802,9575,410,115,NE,N,E,270.0,['NE'],[270.0],1,gogd,6,0,0,3,222
385.801,9600,410,219,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,222
386.883,9627,314,214,NE,S,W,270.0,['NE'],[270.0],1,gogd,1,0,0,4,223
387.842,9651,327,110,NE,W,N,270.0,['NE'],[270.0],0,gogdnr,0,0,1,4,223
388.642,9671,410,112,NE,N,E,270.0,['NE'],[270.0],1,gogd,1,0,0,5,224
389.444,9691,408,223,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,5,224
389.844,9701,417,343,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,225
390.804,9725,397,418,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,226
391.766,9749,309,421,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,227
392.323,9763,194,423,SW,E,S,270.0,['SW'],[270.0],1,gogd,4,0,0,1,228
393.366,9789,108,404,SW,S,W,270.0,['SW'],[270.0],1,gogd,5,0,0,2,229
394.244,9811,98,336,SW,W,N,270.0,['SW'],[270.0],1,gogd,6,0,0,3,230
394.808,9825,100,201,NW,S,W,270.0,['NW'],[270.0],1,gogd,7,0,0,1,231
395.727,9848,100,117,NW,W,N,270.0,['NW'],[270.0],1,gogd,8,0,0,2,232
396.688,9872,187,111,NW,N,E,270.0,['NW'],[270.0],1,gogd,9,0,0,3,233
398.088,9907,190,219,NW,E,S,270.0,['NW'],[270.0],0,gogdnr,0,0,1,3,233
399.127,9933,95,207,NW,S,W,270.0,['NW'],[270.0],1,gogd,1,0,0,4,234
400.05,9956,103,115,NW,W,N,270.0,['NW'],[270.0],0,gogdnr,0,0,1,4,234
400.811,9975,188,111,NW,N,E,270.0,['NW'],[270.0],1,gogd,1,0,0,5,235
401.29,9987,317,105,NE,W,N,270.0,['NE'],[270.0],1,gogd,2,0,0,1,236
402.411,10015,410,114,NE,N,E,270.0,['NE'],[270.0],1,gogd,3,0,0,2,237
403.332,10038,410,214,NE,E,S,270.0,['NE'],[270.0],1,gogd,4,0,0,3,238
403.772,10049,419,344,SE,N,E,270.0,['SE'],[270.0],1,gogd,5,0,0,1,239
405.132,10083,400,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,6,0,0,2,240
406.17,10109,301,429,SE,S,W,270.0,['SE'],[270.0],1,gogd,7,0,0,3,241
406.453,10116,212,448,SW,E,S,270.0,['SW'],[270.0],1,gogd,8,0,0,1,242
407.532,10143,106,402,SW,S,W,270.0,['SW'],[270.0],1,gogd,9,0,0,2,243
408.455,10166,96,326,SW,W,N,270.0,['SW'],[270.0],1,gogd,10,0,0,3,244
409.015,10180,95,204,NW,S,W,270.0,['NW'],[270.0],1,gogd,11,0,0,1,245
409.895,10202,98,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,12,0,0,2,246
410.775,10224,203,111,NW,N,E,270.0,['NW'],[270.0],1,gogd,13,0,0,3,247
411.136,10233,325,109,NE,W,N,270.0,['NE'],[270.0],1,gogd,14,0,0,1,248
412.096,10257,414,115,NE,N,E,270.0,['NE'],[270.0],1,gogd,15,0,0,2,249
413.136,10283,408,217,NE,E,S,270.0,['NE'],[270.0],1,gogd,16,0,0,3,250
413.616,10295,419,342,SE,N,E,270.0,['SE'],[270.0],1,gogd,17,0,0,1,251
414.736,10323,398,416,SE,E,S,270.0,['SE'],[270.0],1,gogd,18,0,0,2,252
415.698,10347,304,423,SE,S,W,270.0,['SE'],[270.0],1,gogd,19,0,0,3,253
416.058,10356,190,425,SW,E,S,270.0,['SW'],[270.0],1,gogd,20,0,0,1,254
417.541,10393,106,403,SW,S,W,270.0,['SW'],[270.0],1,gogd,21,0,0,2,255
418.339,10413,103,336,SW,W,N,270.0,['SW'],[270.0],1,gogd,22,0,0,3,256
419.58,10444,201,337,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,256
420.458,10466,193,429,SW,E,S,270.0,['SW'],[270.0],1,gogd,1,0,0,4,257
421.02,10480,97,422,SW,S,W,270.0,['SW'],[270.0],0,gogdnr,0,0,1,4,257
432.909,10777,314,420,SE,S,W,270.0,['SE'],[270.0],1,gogd,1,0,0,1,258
434.388,10814,319,333,SE,W,N,270.0,['SE'],[270.0],1,gogd,2,0,0,2,259
435.829,10850,410,341,SE,N,E,270.0,['SE'],[270.0],1,gogd,3,0,0,3,260
436.788,10874,399,416,SE,E,S,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,260
437.55,10893,306,420,SE,S,W,270.0,['SE'],[270.0],1,gogd,1,0,0,4,261
438.43,10915,187,423,SW,E,S,270.0,['SW'],[270.0],1,gogd,2,0,0,1,262
439.747,10948,108,406,SW,S,W,270.0,['SW'],[270.0],1,gogd,3,0,0,2,263
440.593,10969,103,335,SW,W,N,270.0,['SW'],[270.0],1,gogd,4,0,0,3,264
443.31,11037,409,208,NE,S,E,90.0,['NE'],[90.0],1,gogd,5,0,0,1,265
445.034,11080,408,111,NE,E,N,90.0,['NE'],[90.0],1,gogd,6,0,0,2,266
445.914,11102,314,116,NE,N,W,90.0,['NE'],[90.0],1,gogd,7,0,0,3,267
448.157,11158,98,347,SW,N,W,90.0,['SW'],[90.0],1,gogd,8,0,0,1,268
449.036,11180,113,414,SW,W,S,90.0,['SW'],[90.0],1,gogd,9,0,0,2,269
452.398,11264,406,410,SE,S,E,90.0,['SE'],[90.0],1,gogd,10,0,0,1,270
453.356,11288,395,328,SE,E,N,90.0,['SE'],[90.0],1,gogd,11,0,0,2,271
454.159,11308,293,324,SE,N,W,90.0,['SE'],[90.0],1,gogd,12,0,0,3,272
454.399,11314,202,318,SW,E,N,90.0,['SW'],[90.0],1,gogd,13,0,0,1,273
455.119,11332,99,200,NW,S,W,270.0,['NW'],[270.0],1,gogd,14,0,0,1,274
456.077,11356,99,117,NW,W,N,270.0,['NW'],[270.0],1,gogd,15,0,0,2,275
456.84,11375,193,112,NW,N,E,270.0,['NW'],[270.0],1,gogd,16,0,0,3,276
457.441,11390,325,112,NE,W,N,270.0,['NE'],[270.0],1,gogd,17,0,0,1,277
458.437,11415,411,115,NE,N,E,270.0,['NE'],[270.0],1,gogd,18,0,0,2,278
459.28,11436,409,218,NE,E,S,270.0,['NE'],[270.0],1,gogd,19,0,0,3,279
460.241,11460,312,215,NE,S,W,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,279
461.202,11484,323,109,NE,W,N,270.0,['NE'],[270.0],1,gogd,1,0,0,4,280
462.163,11508,413,117,NE,N,E,270.0,['NE'],[270.0],0,gogdnr,0,0,1,4,280
463.204,11534,427,238,NE,E,S,270.0,['NE'],[270.0],1,gogd,1,0,0,5,281
463.524,11542,421,335,SE,N,E,270.0,['SE'],[270.0],1,gogd,2,0,0,1,282
464.404,11564,400,415,SE,E,S,270.0,['SE'],[270.0],1,gogd,3,0,0,2,283
465.365,11588,313,422,SE,S,W,270.0,['SE'],[270.0],1,gogd,4,0,0,3,284
466.527,11617,317,336,SE,W,N,270.0,['SE'],[270.0],0,gogdnr,0,0,1,3,284
467.846,11650,416,340,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,4,285
468.645,11670,400,418,SE,E,S,270.0,['SE'],[270.0],0,gogdnr,0,0,1,4,285
469.408,11689,303,427,SE,S,W,270.0,['SE'],[270.0],1,gogd,1,0,0,5,286
469.767,11698,190,425,SW,E,S,270.0,['SW'],[270.0],1,gogd,2,0,0,1,287
470.849,11725,108,405,SW,S,W,270.0,['SW'],[270.0],1,gogd,3,0,0,2,288
472.448,11765,92,332,SW,W,N,270.0,['SW'],[270.0],1,gogd,4,0,0,3,289
474.009,11804,210,333,SW,N,E,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,289
474.97,11828,198,427,SW,E,S,270.0,['SW'],[270.0],1,gogd,1,0,0,4,290
475.93,11852,106,406,SW,S,W,270.0,['SW'],[270.0],0,gogdnr,0,0,1,4,290
476.651,11870,98,327,SW,W,N,270.0,['SW'],[270.0],1,gogd,1,0,0,5,291
477.051,11880,96,198,NW,S,W,270.0,['NW'],[270.0],1,gogd,2,0,0,1,292
477.931,11902,97,114,NW,W,N,270.0,['NW'],[270.0],1,gogd,3,0,0,2,293
478.652,11920,196,107,NW,N,E,270.0,['NW'],[270.0],1,gogd,4,0,0,3,294
478.972,11928,303,91,NE,W,N,270.0,['NE'],[270.0],1,gogd,5,0,0,1,295
479.812,11949,412,115,NE,N,E,270.0,['NE'],[270.0],1,gogd,6,0,0,2,296
480.613,11969,410,223,NE,E,S,270.0,['NE'],[270.0],1,gogd,7,0,0,3,297
491.258,12235,213,432,SW,S,E,90.0,['SW'],[90.0],1,gogd,8,0,0,1,298
508.827,12674,408,412,SE,S,E,90.0,['SE'],[90.0],1,gogd,9,0,0,1,299
509.709,12696,404,324,SE,E,N,90.0,['SE'],[90.0],1,gogd,10,0,0,2,300
510.869,12725,314,334,SE,N,W,90.0,['SE'],[90.0],1,gogd,11,0,0,3,301
512.151,12757,323,423,SE,W,S,90.0,['SE'],[90.0],0,gogdnr,0,0,1,3,301
513.31,12786,408,410,SE,S,E,90.0,['SE'],[90.0],1,gogd,1,0,0,4,302
514.191,12808,410,326,SE,E,N,90.0,['SE'],[90.0],0,gogdnr,0,0,1,4,302
514.791,12823,413,211,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,303
516.752,12872,404,110,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,2,304
517.593,12893,307,114,NE,N,W,90.0,['NE'],[90.0],1,gogd,3,0,0,3,305
519.753,12947,183,111,NW,E,N,90.0,['NW'],[90.0],1,gogd,4,0,0,1,306
520.673,12970,91,124,NW,N,W,90.0,['NW'],[90.0],1,gogd,5,0,0,2,307
521.634,12994,102,212,NW,W,S,90.0,['NW'],[90.0],1,gogd,6,0,0,3,308
522.795,13023,210,236,NW,S,E,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,308
524.754,13072,409,206,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,309
525.677,13095,408,104,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,2,310
526.597,13118,320,113,NE,N,W,90.0,['NE'],[90.0],1,gogd,3,0,0,3,311
527.838,13149,315,217,NE,W,S,90.0,['NE'],[90.0],0,gogdnr,0,0,1,3,311
528.998,13178,284,313,SE,N,W,90.0,['SE'],[90.0],1,gogd,1,0,0,1,312
530.119,13206,322,424,SE,W,S,90.0,['SE'],[90.0],1,gogd,2,0,0,2,313
532.88,13275,98,334,SW,W,N,270.0,['SW'],[270.0],1,gogd,3,0,0,1,314
533.441,13289,98,199,NW,S,W,270.0,['NW'],[270.0],1,gogd,4,0,0,1,315
534.282,13310,102,115,NW,W,N,270.0,['NW'],[270.0],1,gogd,5,0,0,2,316
535.082,13330,191,110,NW,N,E,270.0,['NW'],[270.0],1,gogd,6,0,0,3,317
535.563,13342,327,107,NE,W,N,270.0,['NE'],[270.0],1,gogd,7,0,0,1,318
536.483,13365,408,113,NE,N,E,270.0,['NE'],[270.0],1,gogd,8,0,0,2,319
539.605,13443,403,213,NE,E,S,270.0,['NE'],[270.0],1,gogd,9,0,0,3,320
540.562,13467,314,216,NE,S,W,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,320
541.927,13501,319,221,NE,W,S,90.0,['NE'],[270.0],False,gobd,0,0,1,3,320
542.606,13518,414,207,NE,S,E,90.0,['NE'],[270.0],False,gobd,0,0,1,3,320
543.487,13540,408,110,NE,E,N,90.0,['NE'],[270.0],False,gobd,0,0,1,3,320
544.447,13564,315,107,NE,N,W,90.0,['NE'],[270.0],False,gobd,0,0,1,3,320
546.69,13620,218,76,NW,E,N,90.0,['NW'],[90.0],1,gogd,1,0,0,1,321
548.128,13656,195,111,NW,N,E,270.0,['NW'],[90.0],False,gobd,1,0,0,1,321
549.45,13689,187,110,NW,E,N,90.0,['NW'],[90.0],1,gogd,2,0,0,2,322
550.01,13703,98,120,NW,N,W,90.0,['NW'],[90.0],1,gogd,3,0,0,3,323
551.532,13741,101,208,NW,W,S,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,323
552.852,13774,201,335,SW,N,E,270.0,['SW'],[270.0],1,gogd,1,0,0,1,324
554.011,13803,191,423,SW,E,S,270.0,['SW'],[270.0],1,gogd,2,0,0,2,325
555.332,13836,107,403,SW,S,W,270.0,['SW'],[270.0],1,gogd,3,0,0,3,326
556.134,13856,105,325,SW,W,N,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,326
556.494,13865,95,206,NW,S,W,270.0,['NW'],[270.0],1,gogd,1,0,0,1,327
557.372,13887,94,112,NW,W,N,270.0,['NW'],[270.0],1,gogd,2,0,0,2,328
558.415,13913,202,111,NW,N,E,270.0,['NW'],[270.0],1,gogd,3,0,0,3,329
558.895,13925,326,110,NE,W,N,270.0,['NE'],[270.0],1,gogd,4,0,0,1,330
559.934,13951,410,113,NE,N,E,270.0,['NE'],[270.0],1,gogd,5,0,0,2,331
560.814,13973,408,215,NE,E,S,270.0,['NE'],[270.0],1,gogd,6,0,0,3,332
561.334,13986,415,348,SE,N,E,270.0,['SE'],[270.0],1,gogd,7,0,0,1,333
562.218,14008,402,414,SE,E,S,270.0,['SE'],[270.0],1,gogd,8,0,0,2,334
563.057,14029,310,422,SE,S,W,270.0,['SE'],[270.0],1,gogd,9,0,0,3,335
563.697,14045,188,423,SW,E,S,270.0,['SW'],[270.0],1,gogd,10,0,0,1,336
564.698,14070,106,411,SW,S,W,270.0,['SW'],[270.0],1,gogd,11,0,0,2,337
565.459,14089,105,324,SW,W,N,270.0,['SW'],[270.0],1,gogd,12,0,0,3,338
565.859,14099,98,206,NW,S,W,270.0,['NW'],[270.0],1,gogd,13,0,0,1,339
567.017,14128,92,106,NW,W,N,270.0,['NW'],[270.0],1,gogd,14,0,0,2,340
569.499,14190,85,439,SW,W,S,90.0,['SW'],[90.0],1,gogd,15,0,0,1,341
582.107,14505,109,407,SW,S,W,270.0,['SW'],[90.0],False,gobd,15,0,0,1,341
582.786,14522,98,338,SW,W,N,270.0,['SW'],[90.0],False,gobd,15,0,0,1,341
583.348,14536,93,212,NW,S,W,270.0,['NW'],[270.0],1,gogd,16,0,0,1,342
583.826,14548,66,247,NW,W,S,90.0,['NW'],[270.0],False,gobd,16,0,0,1,342
584.029,14553,68,320,SW,N,W,90.0,['SW'],[90.0],1,gogd,17,0,0,1,343
584.426,14563,94,428,SW,W,S,90.0,['SW'],[90.0],1,gogd,18,0,0,2,344
615.485,15339,416,105,NE,N,E,270.0,['NE'],[270.0],1,gogd,19,0,0,1,345
616.484,15364,411,211,NE,E,S,270.0,['NE'],[270.0],1,gogd,20,0,0,2,346
617.767,15396,412,208,NE,S,E,90.0,['NE'],[270.0],False,gobd,20,0,0,2,346
618.286,15409,418,100,NE,E,N,90.0,['NE'],[270.0],False,gobd,20,0,0,2,346
619.527,15440,441,84,NE,N,E,270.0,['NE'],[270.0],1,gogd,21,0,0,3,347
620.167,15456,406,217,NE,E,S,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,347
620.928,15475,414,352,SE,N,E,270.0,['SE'],[270.0],1,gogd,1,0,0,1,348
621.608,15492,401,415,SE,E,S,270.0,['SE'],[270.0],1,gogd,2,0,0,2,349
622.406,15512,316,422,SE,S,W,270.0,['SE'],[270.0],1,gogd,3,0,0,3,350
624.648,15568,209,320,SW,E,N,90.0,['SW'],[90.0],1,gogd,4,0,0,1,351
629.572,15691,196,215,NW,S,E,90.0,['NW'],[90.0],1,gogd,5,0,0,1,352
631.173,15731,183,112,NW,E,N,90.0,['NW'],[90.0],1,gogd,6,0,0,2,353
632.254,15758,92,125,NW,N,W,90.0,['NW'],[90.0],1,gogd,7,0,0,3,354
633.254,15783,101,217,NW,W,S,90.0,['NW'],[90.0],0,gogdnr,0,0,1,3,354
635.694,15844,324,425,SE,W,S,90.0,['SE'],[90.0],1,gogd,1,0,0,1,355
639.178,15931,102,336,SW,W,N,270.0,['SW'],[270.0],1,gogd,2,0,0,1,356
640.779,15971,201,340,SW,N,E,270.0,['SW'],[270.0],1,gogd,3,0,0,2,357
642.22,16007,191,424,SW,E,S,270.0,['SW'],[270.0],1,gogd,4,0,0,3,358
643.98,16051,103,409,SW,S,W,270.0,['SW'],[270.0],0,gogdnr,0,0,1,3,358
644.579,16066,96,328,SW,W,N,270.0,['SW'],[270.0],1,gogd,1,0,0,4,359
644.98,16076,65,238,NW,S,W,270.0,['NW'],[270.0],1,gogd,2,0,0,1,360
654.346,16310,191,113,NW,N,E,270.0,,[270.0],False,bogd,2,0,0,0,360
655.946,16350,187,219,NW,E,S,270.0,,[270.0],False,bogd,2,0,0,0,360
656.425,16362,91,211,NW,S,W,270.0,,[270.0],False,bogd,2,0,0,0,360
657.468,16388,96,115,NW,W,N,270.0,,[270.0],False,bogd,2,0,0,0,360
658.149,16405,196,108,NW,N,E,270.0,,[270.0],False,bogd,2,0,0,0,360
658.668,16418,324,108,NE,W,N,270.0,['NE'],[270.0],1,gogd,3,0,0,1,361
661.908,16499,432,88,NE,N,E,270.0,['NE'],[270.0],1,gogd,4,0,0,2,362
663.231,16532,406,213,NE,E,S,270.0,['NE'],[270.0],1,gogd,5,0,0,3,363
664.31,16559,307,221,NE,S,W,270.0,['NE'],[270.0],0,gogdnr,0,0,1,3,363
666.47,16613,97,345,SW,N,W,90.0,['SW'],[90.0],1,gogd,1,0,0,1,364
667.233,16632,120,422,SW,W,S,90.0,['SW'],[90.0],1,gogd,2,0,0,2,365
668.033,16652,209,427,SW,S,E,90.0,['SW'],[90.0],1,gogd,3,0,0,3,366
669.554,16690,314,331,SE,W,N,270.0,['SE'],[270.0],1,gogd,4,0,0,1,367
670.675,16718,417,340,SE,N,E,270.0,['SE'],[270.0],1,gogd,5,0,0,2,368
671.795,16746,408,420,SE,E,S,270.0,['SE'],[270.0],1,gogd,6,0,0,3,369
680.2,16956,66,442,SW,S,W,270.0,['SW'],[270.0],1,gogd,7,0,0,1,370
680.64,16967,90,317,SW,W,N,270.0,['SW'],[270.0],1,gogd,8,0,0,2,371
681.001,16976,86,215,NW,S,W,270.0,['NW'],[270.0],1,gogd,9,0,0,1,372
681.48,16988,105,114,NW,W,N,270.0,['NW'],[270.0],1,gogd,10,0,0,2,373
682.159,17005,188,113,NW,N,E,270.0,['NW'],[270.0],1,gogd,11,0,0,3,374
682.8,17021,327,111,NE,W,N,270.0,['NE'],[270.0],1,gogd,12,0,0,1,375
683.761,17045,414,111,NE,N,E,270.0,['NE'],[270.0],1,gogd,13,0,0,2,376
685.321,17084,409,215,NE,E,S,270.0,['NE'],[270.0],1,gogd,14,0,0,3,377
686.643,17117,306,327,SE,N,W,90.0,['SE'],[90.0],1,gogd,15,0,0,1,378
687.561,17140,318,425,SE,W,S,90.0,['SE'],[90.0],1,gogd,16,0,0,2,379
689.082,17178,405,409,SE,S,E,90.0,['SE'],[90.0],1,gogd,17,0,0,3,380
689.883,17198,413,330,SE,E,N,90.0,['SE'],[90.0],0,gogdnr,0,0,1,3,380
690.525,17214,411,207,NE,S,E,90.0,['NE'],[90.0],1,gogd,1,0,0,1,381
692.006,17251,405,109,NE,E,N,90.0,['NE'],[90.0],1,gogd,2,0,0,2,382
692.768,17270,314,106,NE,N,W,90.0,['NE'],[90.0],1,gogd,3,0,0,3,383
693.447,17287,189,107,NW,E,N,90.0,['NW'],[90.0],1,gogd,4,0,0,1,384
694.248,17307,87,127,NW,N,W,90.0,['NW'],[90.0],1,gogd,5,0,0,2,385
695.328,17334,103,214,NW,W,S,90.0,['NW'],[90.0],1,gogd,6,0,0,3,386
697.688,17393,419,345,SE,N,E,270.0,['SE'],[270.0],1,gogd,7,0,0,1,387
698.048,17402,407,421,SE,E,S,270.0,['SE'],[270.0],1,gogd,8,0,0,2,388
698.569,17415,311,422,SE,S,W,270.0,['SE'],[270.0],1,gogd,9,0,0,3,389
699.25,17432,198,328,SW,E,N,90.0,['SW'],[90.0],1,gogd,10,0,0,1,390
700.171,17455,96,347,SW,N,W,90.0,['SW'],[90.0],1,gogd,11,0,0,2,391
700.931,17474,114,415,SW,W,S,90.0,['SW'],[90.0],1,gogd,12,0,0,3,392
701.731,17494,210,432,SW,S,E,90.0,['SW'],[90.0],0,gogdnr,0,0,1,3,392
704.973,17575,407,415,SE,S,E,90.0,['SE'],[90.0],1,gogd,1,0,0,1,393
706.854,17622,414,332,SE,E,N,90.0,['SE'],[90.0],1,gogd,2,0,0,2,394
