time,xposition,yposition,framenumber
345.888,337.0,424.0,8603.0
345.929,338.0,424.0,8604.0
345.97,338.0,424.0,8605.0
346.008,341.0,424.0,8606.0
346.045,350.0,424.0,8607.0
346.086,361.0,424.0,8608.0
346.127,371.0,425.0,8609.0
346.166,380.0,424.0,8610.0
346.208,391.0,422.0,8611.0
346.248,398.0,419.0,8612.0
346.287,404.0,414.0,8613.0
346.327,408.0,408.0,8614.0
346.366,412.0,401.0,8615.0
346.408,415.0,395.0,8616.0
346.448,415.0,391.0,8617.0
346.487,415.0,389.0,8618.0
346.526,415.0,389.0,8619.0
346.566,415.0,389.0,8620.0
346.608,414.0,388.0,8621.0
346.644,414.0,388.0,8622.0
346.687,413.0,388.0,8623.0
346.725,414.0,388.0,8624.0
346.768,414.0,388.0,8625.0
346.809,414.0,388.0,8626.0
346.849,414.0,388.0,8627.0
346.888,414.0,388.0,8628.0
346.929,414.0,386.0,8629.0
346.969,414.0,379.0,8630.0
347.009,416.0,370.0,8631.0
347.049,417.0,361.0,8632.0
347.089,416.0,347.0,8633.0
347.129,407.0,331.0,8634.0
347.169,399.0,326.0,8635.0
347.206,394.0,323.0,8636.0
347.249,390.0,323.0,8637.0
347.289,387.0,323.0,8638.0
347.33,386.0,324.0,8639.0
347.37,383.0,324.0,8640.0
347.409,381.0,324.0,8641.0
347.449,379.0,325.0,8642.0
347.489,375.0,326.0,8643.0
347.528,374.0,326.0,8644.0
347.569,374.0,326.0,8645.0
347.608,374.0,325.0,8646.0
347.649,374.0,325.0,8647.0
347.689,374.0,325.0,8648.0
347.726,374.0,325.0,8649.0
347.768,374.0,326.0,8650.0
347.809,369.0,326.0,8651.0
347.851,358.0,325.0,8652.0
347.89,344.0,324.0,8653.0
347.927,330.0,323.0,8654.0
347.966,313.0,323.0,8655.0
348.006,296.0,322.0,8656.0
348.049,282.0,320.0,8657.0
348.087,265.0,317.0,8658.0
348.131,250.0,314.0,8659.0
348.167,236.0,308.0,8660.0
348.209,222.0,303.0,8661.0
348.247,208.0,298.0,8662.0
348.29,194.0,291.0,8663.0
348.331,181.0,284.0,8664.0
348.37,171.0,277.0,8665.0
348.41,160.0,269.0,8666.0
348.45,150.0,260.0,8667.0
348.488,142.0,252.0,8668.0
348.53,136.0,244.0,8669.0
348.57,132.0,237.0,8670.0
348.609,130.0,233.0,8671.0
348.65,126.0,231.0,8672.0
348.689,121.0,228.0,8673.0
348.732,113.0,222.0,8674.0
348.767,109.0,216.0,8675.0
348.81,106.0,211.0,8676.0
348.85,102.0,205.0,8677.0
348.889,100.0,199.0,8678.0
348.929,98.0,193.0,8679.0
348.967,96.0,190.0,8680.0
349.01,95.0,189.0,8681.0
349.051,95.0,189.0,8682.0
349.09,95.0,188.0,8683.0
349.131,95.0,188.0,8684.0
349.17,95.0,188.0,8685.0
349.208,95.0,189.0,8686.0
349.251,95.0,189.0,8687.0
349.292,95.0,189.0,8688.0
349.331,95.0,188.0,8689.0
349.371,95.0,188.0,8690.0
349.41,95.0,188.0,8691.0
349.451,95.0,188.0,8692.0
349.49,95.0,188.0,8693.0
349.53,94.0,187.0,8694.0
349.57,92.0,178.0,8695.0
349.609,91.0,163.0,8696.0
349.65,91.0,152.0,8697.0
349.688,90.0,140.0,8698.0
349.73,95.0,126.0,8699.0
349.772,100.0,117.0,8700.0
349.81,108.0,113.0,8701.0
349.851,116.0,110.0,8702.0
349.89,122.0,108.0,8703.0
349.933,126.0,107.0,8704.0
349.97,124.0,107.0,8705.0
350.01,125.0,107.0,8706.0
350.05,125.0,107.0,8707.0
350.088,125.0,107.0,8708.0
350.128,126.0,107.0,8709.0
350.17,126.0,107.0,8710.0
350.208,126.0,107.0,8711.0
350.252,126.0,107.0,8712.0
350.29,126.0,107.0,8713.0
350.328,126.0,107.0,8714.0
350.371,127.0,107.0,8715.0
350.411,129.0,107.0,8716.0
350.45,134.0,107.0,8717.0
350.49,152.0,109.0,8718.0
350.53,173.0,112.0,8719.0
350.57,194.0,115.0,8720.0
350.61,206.0,117.0,8721.0
350.651,214.0,118.0,8722.0
350.69,226.0,120.0,8723.0
350.734,241.0,120.0,8724.0
350.771,258.0,118.0,8725.0
350.811,272.0,116.0,8726.0
350.85,286.0,114.0,8727.0
350.89,298.0,110.0,8728.0
350.931,313.0,107.0,8729.0
350.97,325.0,106.0,8730.0
351.011,332.0,106.0,8731.0
351.052,337.0,106.0,8732.0
351.091,339.0,106.0,8733.0
351.134,340.0,106.0,8734.0
351.17,339.0,105.0,8735.0
351.212,339.0,105.0,8736.0
351.251,340.0,104.0,8737.0
351.29,340.0,104.0,8738.0
351.332,340.0,104.0,8739.0
351.371,340.0,104.0,8740.0
351.411,339.0,104.0,8741.0
351.451,339.0,104.0,8742.0
351.491,339.0,104.0,8743.0
351.531,339.0,104.0,8744.0
351.571,339.0,104.0,8745.0
351.611,339.0,104.0,8746.0
351.651,341.0,105.0,8747.0
351.692,348.0,105.0,8748.0
351.731,362.0,105.0,8749.0
351.771,372.0,105.0,8750.0
351.811,389.0,108.0,8751.0
351.851,402.0,111.0,8752.0
351.888,412.0,116.0,8753.0
351.932,419.0,123.0,8754.0
351.971,420.0,129.0,8755.0
352.009,421.0,133.0,8756.0
352.05,422.0,134.0,8757.0
352.092,423.0,136.0,8758.0
352.134,422.0,136.0,8759.0
352.173,422.0,136.0,8760.0
352.212,422.0,136.0,8761.0
352.252,422.0,137.0,8762.0
352.291,422.0,137.0,8763.0
352.332,422.0,137.0,8764.0
352.37,422.0,136.0,8765.0
352.412,422.0,136.0,8766.0
352.451,422.0,136.0,8767.0
352.492,422.0,136.0,8768.0
352.532,422.0,139.0,8769.0
352.57,422.0,151.0,8770.0
352.612,422.0,170.0,8771.0
352.653,417.0,187.0,8772.0
352.692,413.0,198.0,8773.0
352.732,407.0,210.0,8774.0
352.772,402.0,217.0,8775.0
352.813,396.0,221.0,8776.0
352.852,389.0,224.0,8777.0
352.891,383.0,224.0,8778.0
352.933,380.0,224.0,8779.0
352.97,379.0,224.0,8780.0
353.012,378.0,224.0,8781.0
353.052,378.0,224.0,8782.0
353.094,378.0,223.0,8783.0
353.134,378.0,223.0,8784.0
353.173,378.0,223.0,8785.0
353.213,378.0,223.0,8786.0
353.253,378.0,223.0,8787.0
353.292,379.0,223.0,8788.0
353.33,378.0,223.0,8789.0
353.371,378.0,223.0,8790.0
353.412,377.0,223.0,8791.0
353.45,373.0,224.0,8792.0
353.491,363.0,225.0,8793.0
353.53,352.0,226.0,8794.0
353.572,343.0,226.0,8795.0
353.613,333.0,225.0,8796.0
353.652,323.0,223.0,8797.0
353.691,315.0,220.0,8798.0
353.731,308.0,218.0,8799.0
353.772,301.0,215.0,8800.0
353.811,293.0,212.0,8801.0
353.853,283.0,209.0,8802.0
353.892,271.0,207.0,8803.0
353.935,258.0,205.0,8804.0
353.972,245.0,204.0,8805.0
354.013,231.0,204.0,8806.0
354.052,221.0,204.0,8807.0
354.094,213.0,206.0,8808.0
354.135,207.0,210.0,8809.0
354.174,200.0,214.0,8810.0
354.213,192.0,218.0,8811.0
354.253,183.0,220.0,8812.0
354.293,178.0,222.0,8813.0
354.334,175.0,223.0,8814.0
354.373,173.0,223.0,8815.0
354.412,171.0,223.0,8816.0
354.453,170.0,223.0,8817.0
354.492,169.0,223.0,8818.0
354.533,169.0,223.0,8819.0
354.574,168.0,223.0,8820.0
354.612,168.0,223.0,8821.0
354.653,168.0,223.0,8822.0
354.693,168.0,223.0,8823.0
354.732,168.0,223.0,8824.0
354.771,168.0,223.0,8825.0
354.812,168.0,223.0,8826.0
354.852,167.0,223.0,8827.0
354.893,166.0,223.0,8828.0
354.932,160.0,224.0,8829.0
354.973,145.0,224.0,8830.0
355.013,133.0,223.0,8831.0
355.054,122.0,221.0,8832.0
355.093,112.0,217.0,8833.0
355.133,106.0,213.0,8834.0
355.173,104.0,210.0,8835.0
355.212,100.0,204.0,8836.0
355.253,98.0,199.0,8837.0
355.293,96.0,195.0,8838.0
355.335,95.0,193.0,8839.0
355.372,95.0,191.0,8840.0
355.413,95.0,190.0,8841.0
355.453,94.0,189.0,8842.0
355.494,95.0,188.0,8843.0
355.532,95.0,188.0,8844.0
355.574,95.0,189.0,8845.0
355.613,95.0,188.0,8846.0
355.653,95.0,188.0,8847.0
355.691,95.0,188.0,8848.0
355.73,95.0,189.0,8849.0
355.771,95.0,188.0,8850.0
355.813,95.0,188.0,8851.0
355.854,95.0,188.0,8852.0
355.894,94.0,187.0,8853.0
355.934,93.0,178.0,8854.0
355.973,91.0,162.0,8855.0
356.016,90.0,150.0,8856.0
356.054,89.0,137.0,8857.0
356.094,92.0,124.0,8858.0
356.134,100.0,115.0,8859.0
356.174,107.0,108.0,8860.0
356.213,115.0,104.0,8861.0
356.254,121.0,103.0,8862.0
356.294,124.0,103.0,8863.0
356.332,129.0,103.0,8864.0
356.373,133.0,104.0,8865.0
356.414,133.0,104.0,8866.0
356.454,134.0,103.0,8867.0
356.496,133.0,103.0,8868.0
356.534,133.0,103.0,8869.0
356.574,133.0,103.0,8870.0
356.613,133.0,103.0,8871.0
356.654,133.0,103.0,8872.0
356.693,133.0,103.0,8873.0
356.733,134.0,103.0,8874.0
356.773,137.0,103.0,8875.0
356.814,157.0,106.0,8876.0
356.854,175.0,109.0,8877.0
356.894,188.0,110.0,8878.0
356.934,203.0,113.0,8879.0
356.975,213.0,114.0,8880.0
357.013,226.0,113.0,8881.0
357.053,241.0,110.0,8882.0
357.093,258.0,108.0,8883.0
357.134,269.0,109.0,8884.0
357.173,276.0,110.0,8885.0
357.214,283.0,113.0,8886.0
357.254,288.0,116.0,8887.0
357.294,291.0,116.0,8888.0
357.332,295.0,115.0,8889.0
357.372,301.0,113.0,8890.0
357.415,313.0,111.0,8891.0
357.456,320.0,111.0,8892.0
357.494,327.0,110.0,8893.0
357.535,333.0,110.0,8894.0
357.575,334.0,110.0,8895.0
357.613,334.0,110.0,8896.0
357.655,335.0,110.0,8897.0
357.694,335.0,110.0,8898.0
357.736,335.0,110.0,8899.0
357.774,335.0,109.0,8900.0
357.815,335.0,109.0,8901.0
357.855,335.0,109.0,8902.0
357.895,335.0,109.0,8903.0
357.936,334.0,109.0,8904.0
357.975,334.0,109.0,8905.0
358.016,334.0,109.0,8906.0
358.055,335.0,109.0,8907.0
358.095,335.0,109.0,8908.0
358.135,337.0,109.0,8909.0
358.175,341.0,109.0,8910.0
358.216,356.0,107.0,8911.0
358.255,370.0,107.0,8912.0
358.295,383.0,107.0,8913.0
358.335,398.0,111.0,8914.0
358.375,407.0,113.0,8915.0
358.417,410.0,117.0,8916.0
358.455,416.0,123.0,8917.0
358.495,421.0,130.0,8918.0
358.536,422.0,133.0,8919.0
358.575,423.0,134.0,8920.0
358.616,423.0,135.0,8921.0
358.655,423.0,136.0,8922.0
358.692,423.0,136.0,8923.0
358.735,423.0,137.0,8924.0
358.775,423.0,137.0,8925.0
358.813,423.0,137.0,8926.0
358.855,423.0,137.0,8927.0
358.897,423.0,137.0,8928.0
358.935,423.0,137.0,8929.0
358.972,423.0,136.0,8930.0
359.016,423.0,136.0,8931.0
359.054,423.0,138.0,8932.0
359.092,423.0,146.0,8933.0
359.134,422.0,163.0,8934.0
359.173,421.0,181.0,8935.0
359.215,416.0,192.0,8936.0
359.255,411.0,203.0,8937.0
359.294,406.0,214.0,8938.0
359.335,401.0,218.0,8939.0
359.376,395.0,221.0,8940.0
359.416,389.0,221.0,8941.0
359.455,385.0,222.0,8942.0
359.494,383.0,222.0,8943.0
359.535,382.0,223.0,8944.0
359.575,380.0,223.0,8945.0
359.615,380.0,222.0,8946.0
359.654,380.0,222.0,8947.0
359.695,380.0,221.0,8948.0
359.735,380.0,222.0,8949.0
359.775,380.0,222.0,8950.0
359.815,380.0,222.0,8951.0
359.855,380.0,221.0,8952.0
359.895,379.0,222.0,8953.0
359.935,374.0,223.0,8954.0
359.974,362.0,225.0,8955.0
360.016,351.0,226.0,8956.0
360.055,342.0,226.0,8957.0
360.094,333.0,225.0,8958.0
360.135,324.0,223.0,8959.0
360.176,316.0,221.0,8960.0
360.216,307.0,218.0,8961.0
360.255,300.0,215.0,8962.0
360.295,298.0,210.0,8963.0
360.337,299.0,206.0,8964.0
360.376,299.0,201.0,8965.0
360.415,300.0,195.0,8966.0
360.456,300.0,191.0,8967.0
360.496,300.0,189.0,8968.0
360.535,300.0,189.0,8969.0
360.575,300.0,187.0,8970.0
360.616,301.0,186.0,8971.0
360.656,301.0,186.0,8972.0
360.694,302.0,186.0,8973.0
360.734,302.0,186.0,8974.0
360.776,302.0,187.0,8975.0
360.816,301.0,188.0,8976.0
360.856,301.0,187.0,8977.0
360.895,300.0,186.0,8978.0
360.935,298.0,183.0,8979.0
360.976,293.0,181.0,8980.0
361.017,286.0,177.0,8981.0
361.057,275.0,171.0,8982.0
361.097,264.0,167.0,8983.0
361.138,253.0,165.0,8984.0
361.177,241.0,163.0,8985.0
361.217,232.0,162.0,8986.0
361.258,226.0,161.0,8987.0
361.298,223.0,162.0,8988.0
361.338,219.0,162.0,8989.0
361.378,216.0,161.0,8990.0
361.416,216.0,161.0,8991.0
361.458,216.0,160.0,8992.0
361.495,215.0,160.0,8993.0
361.538,214.0,159.0,8994.0
361.578,214.0,159.0,8995.0
361.619,214.0,160.0,8996.0
361.655,214.0,160.0,8997.0
361.696,214.0,160.0,8998.0
361.737,215.0,160.0,8999.0
361.778,215.0,161.0,9000.0
361.818,215.0,161.0,9001.0
361.857,215.0,161.0,9002.0
361.896,215.0,162.0,9003.0
361.937,214.0,166.0,9004.0
361.978,213.0,171.0,9005.0
362.017,211.0,179.0,9006.0
362.058,209.0,187.0,9007.0
362.098,205.0,197.0,9008.0
362.137,201.0,208.0,9009.0
362.178,195.0,214.0,9010.0
362.218,188.0,218.0,9011.0
362.258,180.0,221.0,9012.0
362.297,176.0,222.0,9013.0
362.336,172.0,223.0,9014.0
362.377,169.0,223.0,9015.0
362.417,168.0,224.0,9016.0
362.456,166.0,224.0,9017.0
362.497,166.0,223.0,9018.0
362.538,167.0,223.0,9019.0
362.577,167.0,223.0,9020.0
362.618,167.0,223.0,9021.0
362.656,167.0,223.0,9022.0
362.697,167.0,223.0,9023.0
362.739,167.0,223.0,9024.0
362.776,167.0,223.0,9025.0
362.817,167.0,223.0,9026.0
362.855,165.0,224.0,9027.0
362.897,158.0,225.0,9028.0
362.936,145.0,224.0,9029.0
362.977,134.0,223.0,9030.0
363.018,124.0,222.0,9031.0
363.058,115.0,218.0,9032.0
363.099,110.0,215.0,9033.0
363.138,105.0,209.0,9034.0
363.178,102.0,203.0,9035.0
363.219,99.0,196.0,9036.0
363.257,96.0,191.0,9037.0
363.297,95.0,190.0,9038.0
363.338,95.0,188.0,9039.0
363.378,94.0,188.0,9040.0
363.415,94.0,187.0,9041.0
363.455,93.0,186.0,9042.0
363.498,94.0,186.0,9043.0
363.539,94.0,187.0,9044.0
363.575,94.0,187.0,9045.0
363.618,94.0,187.0,9046.0
363.657,94.0,187.0,9047.0
363.699,94.0,187.0,9048.0
363.738,94.0,187.0,9049.0
363.777,94.0,187.0,9050.0
363.818,94.0,188.0,9051.0
363.858,93.0,184.0,9052.0
363.898,91.0,176.0,9053.0
363.939,89.0,163.0,9054.0
363.978,88.0,153.0,9055.0
364.019,85.0,143.0,9056.0
364.059,83.0,133.0,9057.0
364.098,81.0,126.0,9058.0
364.138,80.0,120.0,9059.0
364.18,78.0,114.0,9060.0
364.218,75.0,109.0,9061.0
364.258,70.0,104.0,9062.0
364.298,66.0,100.0,9063.0
364.338,60.0,96.0,9064.0
364.378,55.0,93.0,9065.0
364.418,50.0,90.0,9066.0
364.458,45.0,90.0,9067.0
364.498,40.0,89.0,9068.0
364.538,39.0,89.0,9069.0
364.578,40.0,91.0,9070.0
364.619,40.0,95.0,9071.0
364.66,38.0,101.0,9072.0
364.699,36.0,106.0,9073.0
364.739,34.0,111.0,9074.0
364.774,33.0,118.0,9075.0
364.818,32.0,126.0,9076.0
364.858,31.0,135.0,9077.0
364.899,30.0,147.0,9078.0
364.939,31.0,160.0,9079.0
364.976,31.0,173.0,9080.0
365.019,31.0,187.0,9081.0
365.059,31.0,200.0,9082.0
365.1,31.0,213.0,9083.0
365.141,32.0,226.0,9084.0
365.178,33.0,239.0,9085.0
365.218,34.0,251.0,9086.0
365.258,36.0,263.0,9087.0
365.298,37.0,275.0,9088.0
365.339,38.0,286.0,9089.0
365.379,38.0,295.0,9090.0
365.418,37.0,300.0,9091.0
365.458,38.0,304.0,9092.0
365.499,38.0,307.0,9093.0
365.538,39.0,309.0,9094.0
365.578,39.0,310.0,9095.0
365.62,41.0,312.0,9096.0
365.659,41.0,315.0,9097.0
365.699,43.0,322.0,9098.0
365.738,46.0,332.0,9099.0
365.779,50.0,341.0,9100.0
365.819,54.0,348.0,9101.0
365.858,56.0,353.0,9102.0
365.899,56.0,357.0,9103.0
365.939,55.0,359.0,9104.0
365.979,53.0,362.0,9105.0
366.018,50.0,366.0,9106.0
366.058,48.0,370.0,9107.0
366.1,46.0,372.0,9108.0
366.139,46.0,374.0,9109.0
366.18,46.0,376.0,9110.0
366.218,46.0,376.0,9111.0
366.259,47.0,375.0,9112.0
366.299,47.0,374.0,9113.0
366.338,46.0,374.0,9114.0
366.378,47.0,374.0,9115.0
366.419,46.0,374.0,9116.0
366.458,47.0,373.0,9117.0
366.498,47.0,373.0,9118.0
366.538,47.0,372.0,9119.0
366.58,46.0,372.0,9120.0
366.619,47.0,371.0,9121.0
366.659,47.0,371.0,9122.0
366.699,47.0,371.0,9123.0
366.739,48.0,371.0,9124.0
366.779,48.0,371.0,9125.0
366.819,48.0,371.0,9126.0
366.859,47.0,371.0,9127.0
366.899,47.0,370.0,9128.0
366.939,47.0,370.0,9129.0
366.979,47.0,370.0,9130.0
367.019,47.0,370.0,9131.0
367.06,48.0,370.0,9132.0
367.099,48.0,371.0,9133.0
367.139,48.0,371.0,9134.0
367.179,48.0,372.0,9135.0
367.219,48.0,374.0,9136.0
367.26,49.0,376.0,9137.0
367.3,50.0,379.0,9138.0
367.34,52.0,380.0,9139.0
367.38,52.0,382.0,9140.0
367.421,52.0,385.0,9141.0
367.459,54.0,389.0,9142.0
367.5,56.0,393.0,9143.0
367.539,56.0,396.0,9144.0
367.578,56.0,398.0,9145.0
367.62,56.0,401.0,9146.0
367.659,56.0,405.0,9147.0
367.7,57.0,408.0,9148.0
367.74,57.0,410.0,9149.0
367.779,57.0,413.0,9150.0
367.82,56.0,417.0,9151.0
367.859,55.0,423.0,9152.0
367.898,53.0,430.0,9153.0
367.94,53.0,435.0,9154.0
367.98,54.0,442.0,9155.0
368.021,54.0,446.0,9156.0
368.059,53.0,450.0,9157.0
368.1,53.0,455.0,9158.0
368.14,55.0,458.0,9159.0
368.18,56.0,462.0,9160.0
368.221,54.0,467.0,9161.0
368.26,52.0,470.0,9162.0
368.3,51.0,472.0,9163.0
368.34,50.0,474.0,9164.0
368.381,51.0,475.0,9165.0
368.42,51.0,474.0,9166.0
368.46,52.0,474.0,9167.0
368.5,53.0,473.0,9168.0
368.541,54.0,472.0,9169.0
368.581,55.0,472.0,9170.0
368.62,56.0,473.0,9171.0
368.66,58.0,474.0,9172.0
368.7,59.0,475.0,9173.0
368.74,59.0,476.0,9174.0
368.78,59.0,478.0,9175.0
368.82,59.0,479.0,9176.0
368.86,60.0,480.0,9177.0
368.9,61.0,480.0,9178.0
368.94,60.0,480.0,9179.0
368.982,60.0,480.0,9180.0
369.021,60.0,480.0,9181.0
369.061,60.0,479.0,9182.0
369.1,60.0,479.0,9183.0
369.141,61.0,478.0,9184.0
369.178,62.0,476.0,9185.0
369.22,63.0,475.0,9186.0
369.26,66.0,475.0,9187.0
369.301,69.0,475.0,9188.0
369.34,72.0,475.0,9189.0
369.38,75.0,476.0,9190.0
369.42,79.0,475.0,9191.0
369.462,83.0,474.0,9192.0
369.5,86.0,473.0,9193.0
369.541,89.0,472.0,9194.0
369.58,91.0,472.0,9195.0
369.62,93.0,471.0,9196.0
369.661,95.0,471.0,9197.0
369.701,97.0,471.0,9198.0
369.741,98.0,471.0,9199.0
369.781,98.0,470.0,9200.0
369.821,99.0,468.0,9201.0
369.861,101.0,465.0,9202.0
369.901,104.0,462.0,9203.0
369.942,108.0,458.0,9204.0
369.981,111.0,455.0,9205.0
370.021,112.0,452.0,9206.0
370.061,115.0,449.0,9207.0
370.102,117.0,446.0,9208.0
370.141,120.0,443.0,9209.0
370.181,124.0,439.0,9210.0
370.221,128.0,437.0,9211.0
370.261,130.0,434.0,9212.0
370.302,132.0,432.0,9213.0
370.341,134.0,430.0,9214.0
370.381,136.0,428.0,9215.0
370.423,138.0,427.0,9216.0
370.462,141.0,426.0,9217.0
370.499,142.0,426.0,9218.0
370.539,144.0,425.0,9219.0
370.581,144.0,425.0,9220.0
370.619,143.0,425.0,9221.0
370.662,143.0,424.0,9222.0
370.702,143.0,424.0,9223.0
370.741,143.0,424.0,9224.0
370.779,143.0,425.0,9225.0
370.819,143.0,425.0,9226.0
370.859,144.0,424.0,9227.0
370.9,147.0,425.0,9228.0
370.939,155.0,426.0,9229.0
370.982,164.0,428.0,9230.0
371.021,174.0,430.0,9231.0
371.059,184.0,433.0,9232.0
371.102,191.0,434.0,9233.0
371.141,195.0,434.0,9234.0
371.181,197.0,433.0,9235.0
371.22,198.0,431.0,9236.0
371.26,201.0,427.0,9237.0
371.303,204.0,423.0,9238.0
371.342,206.0,419.0,9239.0
371.383,207.0,415.0,9240.0
371.422,207.0,411.0,9241.0
371.462,207.0,408.0,9242.0
371.502,207.0,403.0,9243.0
371.541,206.0,400.0,9244.0
371.582,206.0,398.0,9245.0
371.624,207.0,397.0,9246.0
371.662,207.0,396.0,9247.0
371.702,207.0,396.0,9248.0
371.74,206.0,396.0,9249.0
371.78,206.0,396.0,9250.0
371.822,206.0,396.0,9251.0
371.863,206.0,396.0,9252.0
371.902,206.0,396.0,9253.0
371.941,206.0,396.0,9254.0
371.982,206.0,396.0,9255.0
372.022,206.0,395.0,9256.0
372.061,207.0,395.0,9257.0
372.103,206.0,394.0,9258.0
372.142,206.0,394.0,9259.0
372.181,206.0,394.0,9260.0
372.222,207.0,395.0,9261.0
372.261,206.0,395.0,9262.0
372.302,206.0,395.0,9263.0
372.343,207.0,395.0,9264.0
372.382,209.0,396.0,9265.0
372.423,213.0,397.0,9266.0
372.462,217.0,397.0,9267.0
372.503,222.0,398.0,9268.0
372.542,226.0,402.0,9269.0
372.582,230.0,407.0,9270.0
372.623,232.0,414.0,9271.0
372.662,233.0,418.0,9272.0
372.703,232.0,424.0,9273.0
372.742,230.0,431.0,9274.0
372.783,228.0,439.0,9275.0
372.824,227.0,446.0,9276.0
372.862,227.0,453.0,9277.0
372.901,226.0,460.0,9278.0
372.942,225.0,465.0,9279.0
372.984,223.0,469.0,9280.0
373.024,223.0,473.0,9281.0
373.063,223.0,477.0,9282.0
373.104,222.0,478.0,9283.0
373.143,221.0,477.0,9284.0
373.183,218.0,475.0,9285.0
373.223,213.0,474.0,9286.0
373.264,206.0,475.0,9287.0
373.305,196.0,476.0,9288.0
373.344,188.0,476.0,9289.0
373.384,179.0,476.0,9290.0
373.423,172.0,474.0,9291.0
373.463,166.0,472.0,9292.0
373.5,160.0,470.0,9293.0
373.542,155.0,467.0,9294.0
373.583,150.0,462.0,9295.0
373.623,145.0,457.0,9296.0
373.664,141.0,454.0,9297.0
373.703,136.0,451.0,9298.0
373.743,132.0,447.0,9299.0
373.785,129.0,443.0,9300.0
373.824,125.0,441.0,9301.0
373.863,121.0,438.0,9302.0
373.901,118.0,437.0,9303.0
373.94,115.0,436.0,9304.0
373.983,113.0,434.0,9305.0
374.023,111.0,431.0,9306.0
374.063,104.0,429.0,9307.0
374.101,98.0,428.0,9308.0
374.14,98.0,429.0,9309.0
374.18,91.0,428.0,9310.0
374.223,76.0,426.0,9311.0
374.264,65.0,428.0,9312.0
374.303,59.0,430.0,9313.0
374.34,53.0,432.0,9314.0
374.383,50.0,434.0,9315.0
374.422,52.0,434.0,9316.0
374.46,55.0,433.0,9317.0
374.502,53.0,434.0,9318.0
374.542,51.0,434.0,9319.0
374.583,48.0,434.0,9320.0
374.622,49.0,434.0,9321.0
374.663,49.0,434.0,9322.0
374.702,49.0,434.0,9323.0
374.744,51.0,434.0,9324.0
374.784,55.0,435.0,9325.0
374.823,56.0,438.0,9326.0
374.865,55.0,443.0,9327.0
374.904,52.0,446.0,9328.0
374.941,48.0,449.0,9329.0
374.983,48.0,453.0,9330.0
375.023,49.0,458.0,9331.0
375.065,50.0,464.0,9332.0
375.104,49.0,469.0,9333.0
375.144,47.0,472.0,9334.0
375.184,47.0,474.0,9335.0
375.224,47.0,474.0,9336.0
375.264,49.0,471.0,9337.0
375.304,50.0,470.0,9338.0
375.344,51.0,468.0,9339.0
375.384,53.0,466.0,9340.0
375.423,54.0,465.0,9341.0
375.464,54.0,465.0,9342.0
375.504,55.0,465.0,9343.0
375.544,55.0,464.0,9344.0
375.584,55.0,464.0,9345.0
375.623,54.0,464.0,9346.0
375.664,54.0,464.0,9347.0
375.705,54.0,464.0,9348.0
375.744,54.0,464.0,9349.0
375.784,54.0,464.0,9350.0
375.824,54.0,464.0,9351.0
375.864,54.0,465.0,9352.0
375.904,54.0,465.0,9353.0
375.944,53.0,466.0,9354.0
375.984,52.0,469.0,9355.0
376.024,52.0,470.0,9356.0
376.065,51.0,470.0,9357.0
376.104,51.0,470.0,9358.0
376.144,51.0,470.0,9359.0
376.185,51.0,470.0,9360.0
376.225,51.0,470.0,9361.0
376.265,51.0,471.0,9362.0
376.304,52.0,471.0,9363.0
376.344,51.0,471.0,9364.0
376.384,51.0,471.0,9365.0
376.424,51.0,471.0,9366.0
376.465,51.0,471.0,9367.0
376.504,51.0,471.0,9368.0
376.545,51.0,471.0,9369.0
376.585,51.0,471.0,9370.0
376.625,51.0,471.0,9371.0
376.666,52.0,471.0,9372.0
376.705,52.0,470.0,9373.0
376.745,53.0,468.0,9374.0
376.785,54.0,467.0,9375.0
376.824,54.0,466.0,9376.0
376.865,54.0,465.0,9377.0
376.905,55.0,465.0,9378.0
376.945,55.0,464.0,9379.0
376.984,55.0,464.0,9380.0
377.025,55.0,464.0,9381.0
377.064,55.0,464.0,9382.0
377.105,56.0,465.0,9383.0
377.145,57.0,466.0,9384.0
377.185,60.0,466.0,9385.0
377.225,62.0,466.0,9386.0
377.265,62.0,466.0,9387.0
377.305,62.0,466.0,9388.0
377.345,62.0,466.0,9389.0
377.385,64.0,466.0,9390.0
377.425,68.0,462.0,9391.0
377.465,73.0,450.0,9392.0
377.505,78.0,443.0,9393.0
377.545,84.0,439.0,9394.0
377.584,86.0,426.0,9395.0
377.626,79.0,417.0,9396.0
377.664,79.0,407.0,9397.0
377.704,82.0,401.0,9398.0
377.744,84.0,396.0,9399.0
377.785,87.0,393.0,9400.0
377.825,90.0,389.0,9401.0
377.865,93.0,385.0,9402.0
377.905,94.0,382.0,9403.0
377.945,94.0,382.0,9404.0
377.985,94.0,382.0,9405.0
378.025,93.0,382.0,9406.0
378.065,94.0,382.0,9407.0
378.107,94.0,382.0,9408.0
378.146,93.0,382.0,9409.0
378.185,93.0,381.0,9410.0
378.225,94.0,378.0,9411.0
378.266,94.0,372.0,9412.0
378.305,94.0,364.0,9413.0
378.345,95.0,353.0,9414.0
378.385,96.0,344.0,9415.0
378.426,104.0,336.0,9416.0
378.466,114.0,331.0,9417.0
378.505,119.0,329.0,9418.0
378.546,123.0,328.0,9419.0
378.587,127.0,328.0,9420.0
378.626,130.0,327.0,9421.0
378.664,132.0,328.0,9422.0
378.706,132.0,328.0,9423.0
378.746,133.0,328.0,9424.0
